claim_id,employee_id,amount,expense_category,claim_date,submission_date,receipt_attached,policy_id,approval_status,approved_by
EXP-001747,EMP-16975,1569.23,Consulting,2024-08-19,2024-08-26,True,POL-0009,APPROVED,MGR-7273
EXP-001748,EMP-41897,913.4,Travel,2022-05-13,2022-05-14,True,POL-0009,APPROVED,MGR-1877
EXP-001749,EMP-61450,203.1,Accommodation,2024-07-27,2024-08-07,True,POL-0003,APPROVED,MGR-5188
EXP-001750,EMP-14396,19.36,Entertainment,2021-07-21,2021-08-01,True,POL-0002,APPROVED,MGR-2668
EXP-001751,EMP-25764,499.24,Software,2022-04-05,2022-04-18,True,POL-0005,APPROVED,MGR-2496
EXP-001752,EMP-60663,350.88,Entertainment,2023-09-05,2023-09-09,True,POL-0003,FLAGGED,
EXP-001753,EMP-24750,3459.65,Consulting,2023-03-10,2023-03-16,True,POL-0013,APPROVED,MGR-9216
EXP-001754,EMP-54,1216.07,Equipment,2024-02-27,2024-03-03,True,POL-0014,PENDING,
EXP-001755,EMP-72447,1896.42,Training,2022-06-20,2022-06-30,False,POL-0009,PENDING,
EXP-001756,EMP-43974,9429.84,Marketing,2022-03-04,2022-03-07,True,POL-0020,APPROVED,MGR-4619
EXP-001757,EMP-63270,2483.1,Equipment,2024-12-21,2024-12-21,True,POL-0005,APPROVED,MGR-2496
EXP-001758,EMP-8705,1840.57,Equipment,2023-08-04,2023-08-11,True,POL-0009,APPROVED,MGR-9004
EXP-001759,EMP-759,1698.23,Travel,2022-01-16,2022-01-26,True,POL-0019,APPROVED,MGR-4806
EXP-001760,EMP-27188,2116.33,Training,2022-03-18,2022-03-31,False,POL-0008,PENDING,
EXP-001761,EMP-73135,8297.96,Marketing,2023-07-11,2023-07-21,True,POL-0008,PENDING,
EXP-001762,EMP-41414,2447.0,Marketing,2022-04-10,2022-04-11,True,POL-0015,APPROVED,MGR-8115
EXP-001763,EMP-67132,218.51,Accommodation,2022-11-23,2022-12-03,False,POL-0008,REJECTED,
EXP-001764,EMP-23920,1576.96,Training,2023-10-20,2023-11-01,True,POL-0002,APPROVED,MGR-7488
EXP-001765,EMP-31439,73.08,Entertainment,2024-09-06,2024-09-08,True,POL-0012,APPROVED,MGR-5188
EXP-001766,EMP-RM363,1649.89,Equipment,2024-11-29,2024-12-13,True,POL-0002,APPROVED,MGR-3796
EXP-001767,EMP-13721,1593.15,Equipment,2023-10-07,2023-10-17,True,POL-0017,APPROVED,MGR-2060
EXP-001768,EMP-8529,1870.91,Travel,2024-08-05,2024-08-18,True,POL-0018,APPROVED,MGR-4619
EXP-001769,EMP-72680,178.47,Entertainment,2024-09-11,2024-09-11,True,POL-0001,PENDING,
EXP-001770,EMP-45200,430.86,Software,2022-11-05,2022-11-12,True,POL-0002,APPROVED,MGR-8648
EXP-001771,EMP-12365,3936.46,Training,2021-01-13,2021-01-19,True,POL-0009,APPROVED,MGR-8115
EXP-001772,EMP-58387,24.65,Meals,2023-05-06,2023-05-11,False,POL-0009,PENDING,
EXP-001773,EMP-36620,429.98,Accommodation,2023-02-27,2023-03-06,True,POL-0016,FLAGGED,
EXP-001774,EMP-60035,25866.74,Consulting,2024-03-30,2024-04-01,True,POL-0004,APPROVED,MGR-3748
EXP-001775,EMP-60668,77.71,Consulting,2021-07-13,2021-07-17,False,POL-0014,PENDING,
EXP-001776,EMP-62526,195.8,Office Supplies,2022-05-12,2022-05-25,True,POL-0008,APPROVED,MGR-3953
EXP-001777,EMP-39855,295.03,Office Supplies,2023-02-13,2023-02-18,True,POL-0008,APPROVED,MGR-3517
EXP-001778,EMP-55075,256.12,Software,2023-11-25,2023-12-02,True,POL-0012,APPROVED,MGR-9921
EXP-001779,EMP-43475,2622.76,Marketing,2022-01-25,2022-02-07,True,POL-0002,APPROVED,MGR-8115
EXP-001780,EMP-60874,41.68,Meals,2022-11-14,2022-11-18,True,POL-0012,APPROVED,MGR-7209
EXP-001781,EMP-RM1347,62.91,Office Supplies,2023-02-10,2023-02-15,True,POL-0004,APPROVED,MGR-5449
EXP-001782,EMP-61199,652.67,Software,2024-07-22,2024-08-01,True,POL-0017,APPROVED,MGR-3748
EXP-001783,EMP-16598,241.77,Office Supplies,2022-10-05,2022-10-19,False,POL-0013,PENDING,
EXP-001784,EMP-44766,372.92,Office Supplies,2024-07-20,2024-07-26,True,POL-0001,APPROVED,MGR-2496
EXP-001785,EMP-51157,2576.63,Marketing,2023-05-09,2023-05-11,True,POL-0006,APPROVED,MGR-2279
EXP-001786,EMP-66681,399.12,Office Supplies,2024-08-06,2024-08-10,False,POL-0010,APPROVED,MGR-8115
EXP-001787,EMP-45142,115.61,Meals,2021-01-06,2021-01-13,True,POL-0004,FLAGGED,
EXP-001788,EMP-29149,1291.87,Training,2021-02-19,2021-03-03,False,POL-0010,PENDING,
EXP-001789,EMP-63418,133.0,Entertainment,2024-01-16,2024-01-19,True,POL-0004,APPROVED,MGR-9536
EXP-001790,EMP-57061,298.24,Office Supplies,2022-03-03,2022-03-04,True,POL-0009,APPROVED,MGR-5188
EXP-001791,EMP-11430,1784.59,Training,2021-06-22,2021-07-01,True,POL-0009,APPROVED,MGR-4711
EXP-001792,EMP-39363,71.95,Entertainment,2022-10-08,2022-10-11,True,POL-0006,APPROVED,MGR-2413
EXP-001793,EMP-16827,748.58,Software,2021-11-17,2021-11-19,True,POL-0020,APPROVED,MGR-6345
EXP-001794,EMP-32013,2799.83,Equipment,2021-03-08,2021-03-12,True,POL-0008,APPROVED,MGR-1012
EXP-001795,EMP-14351,2003.13,Equipment,2022-01-12,2022-01-13,True,POL-0002,APPROVED,MGR-5188
EXP-001796,EMP-71149,322.13,Office Supplies,2024-05-05,2024-05-17,True,POL-0016,APPROVED,MGR-3796
EXP-001797,EMP-73758,254.86,Office Supplies,2024-12-19,2024-12-27,True,POL-0011,APPROVED,MGR-7110
EXP-001798,EMP-33978,332.26,Training,2022-02-13,2022-02-26,True,POL-0014,APPROVED,MGR-3024
EXP-001799,EMP-51153,6688.03,Consulting,2022-03-23,2022-03-29,True,POL-0019,APPROVED,MGR-4505
EXP-001800,EMP-50234,1410.81,Travel,2024-02-10,2024-02-21,True,POL-0017,APPROVED,MGR-9004
EXP-001801,EMP-RM1432,34859.59,Marketing,2023-12-18,2023-12-25,True,POL-0006,FLAGGED,
EXP-001802,EMP-72830,194.33,Office Supplies,2023-12-10,2023-12-17,True,POL-0019,APPROVED,MGR-6032
EXP-001803,EMP-20375,8032.95,Marketing,2024-12-16,2024-12-18,True,POL-0001,APPROVED,MGR-3496
EXP-001804,EMP-61024,837.15,Software,2024-12-25,2025-01-07,True,POL-0009,APPROVED,MGR-9004
EXP-001805,EMP-67180,50.52,Office Supplies,2024-11-23,2024-12-03,True,POL-0013,APPROVED,MGR-6345
EXP-001806,EMP-RM474,777.03,Software,2022-04-22,2022-05-06,True,POL-0012,APPROVED,MGR-7110
EXP-001807,EMP-14903,1789.8,Consulting,2022-12-29,2023-01-03,True,POL-0005,APPROVED,MGR-9921
EXP-001808,EMP-60929,4202.13,Marketing,2021-08-26,2021-08-28,True,POL-0012,APPROVED,MGR-6345
EXP-001809,EMP-10811,12711.12,Consulting,2023-11-08,2023-11-09,True,POL-0011,APPROVED,MGR-9004
EXP-001810,EMP-8529,135.75,Accommodation,2022-11-18,2022-11-23,True,POL-0019,APPROVED,MGR-1012
EXP-001811,EMP-18951,1681.86,Training,2021-01-30,2021-02-12,True,POL-0012,APPROVED,MGR-9536
EXP-001812,EMP-12131,7513.09,Consulting,2022-03-09,2022-03-16,False,POL-0007,APPROVED,MGR-7040
EXP-001813,EMP-46273,2314.03,Marketing,2021-11-24,2021-11-25,False,POL-0010,PENDING,
EXP-001814,EMP-44405,1890.18,Training,2024-06-04,2024-06-13,True,POL-0009,APPROVED,MGR-8247
EXP-001815,EMP-21617,206.43,Software,2022-06-28,2022-07-05,True,POL-0004,APPROVED,MGR-7209
EXP-001816,EMP-10514,931.9,Software,2022-11-04,2022-11-09,True,POL-0004,APPROVED,MGR-7414
EXP-001817,EMP-20986,6497.29,Consulting,2023-11-11,2023-11-25,True,POL-0020,APPROVED,MGR-1012
EXP-001818,EMP-9993,233.6,Entertainment,2021-03-22,2021-04-01,True,POL-0003,FLAGGED,
EXP-001819,EMP-56369,254.91,Office Supplies,2022-08-12,2022-08-21,True,POL-0009,APPROVED,MGR-9004
EXP-001820,EMP-1595,423.19,Office Supplies,2023-06-16,2023-06-25,True,POL-0007,APPROVED,MGR-8005
EXP-001821,EMP-54074,65.99,Meals,2023-12-04,2023-12-14,True,POL-0020,APPROVED,MGR-4619
EXP-001822,EMP-56988,142.82,Accommodation,2024-11-18,2024-11-25,True,POL-0006,APPROVED,MGR-3517
EXP-001823,EMP-52617,3211.65,Training,2021-10-04,2021-10-12,True,POL-0019,APPROVED,MGR-3796
EXP-001824,EMP-RM460,220.42,Accommodation,2024-03-23,2024-03-31,True,POL-0008,APPROVED,MGR-5683
EXP-001825,EMP-56993,3627.58,Training,2021-09-20,2021-09-27,True,POL-0006,PENDING,
EXP-001826,EMP-7310,224.76,Accommodation,2022-12-03,2022-12-05,True,POL-0012,APPROVED,MGR-9921
EXP-001827,EMP-4543,809.71,Software,2024-04-27,2024-05-04,True,POL-0016,APPROVED,MGR-3517
EXP-001828,EMP-32283,2446.27,Software,2022-05-21,2022-05-31,True,POL-0018,FLAGGED,
EXP-001829,EMP-72200,1497.26,Equipment,2022-07-02,2022-07-15,False,POL-0018,PENDING,
EXP-001830,EMP-60317,1630.82,Equipment,2024-12-16,2024-12-16,True,POL-0012,APPROVED,MGR-3835
EXP-001831,EMP-54301,59.88,Accommodation,2024-06-14,2024-06-21,True,POL-0008,APPROVED,MGR-3748
EXP-001832,EMP-61926,6813.6,Marketing,2024-04-12,2024-04-25,True,POL-0013,APPROVED,MGR-7040
EXP-001833,EMP-50393,73.45,Travel,2024-12-02,2024-12-13,True,POL-0016,APPROVED,MGR-4674
EXP-001834,EMP-69226,19.03,Meals,2023-12-26,2024-01-04,True,POL-0019,PENDING,
EXP-001835,EMP-54777,1852.58,Training,2022-05-23,2022-05-31,True,POL-0011,APPROVED,MGR-9004
EXP-001836,EMP-14525,477.51,Software,2021-03-20,2021-03-23,True,POL-0018,APPROVED,MGR-9216
EXP-001837,EMP-66541,1718.62,Training,2022-11-27,2022-12-01,True,POL-0019,PENDING,
EXP-001838,EMP-57218,2142.97,Consulting,2022-03-10,2022-03-12,True,POL-0005,APPROVED,MGR-5449
EXP-001839,EMP-15485,124.65,Equipment,2023-02-27,2023-03-03,True,POL-0016,APPROVED,MGR-1012
EXP-001840,EMP-64490,8558.81,Marketing,2022-04-18,2022-04-18,True,POL-0005,APPROVED,MGR-9004
EXP-001841,EMP-17984,687.63,Training,2024-05-25,2024-05-30,True,POL-0012,PENDING,
EXP-001842,EMP-21661,59.9,Meals,2022-10-17,2022-10-30,True,POL-0016,APPROVED,MGR-5188
EXP-001843,EMP-RM972,1217.39,Travel,2022-02-27,2022-03-01,True,POL-0019,APPROVED,MGR-3767
EXP-001844,EMP-1671,149.12,Accommodation,2023-07-13,2023-07-23,True,POL-0006,APPROVED,MGR-4505
EXP-001845,EMP-46231,175.39,Entertainment,2023-08-04,2023-08-13,True,POL-0002,APPROVED,MGR-3517
EXP-001846,EMP-24639,1815.63,Marketing,2023-06-03,2023-06-08,True,POL-0015,APPROVED,MGR-9536
EXP-001847,EMP-RM597,501.39,Training,2023-06-12,2023-06-20,True,POL-0006,APPROVED,MGR-4911
EXP-001848,EMP-70210,611.36,Software,2022-06-15,2022-06-23,True,POL-0008,PENDING,
EXP-001849,EMP-53105,4392.31,Training,2021-09-01,2021-09-07,False,POL-0009,PENDING,
EXP-001850,EMP-RM321,51.14,Meals,2024-12-10,2024-12-18,True,POL-0019,APPROVED,MGR-6637
EXP-001851,EMP-46822,120.68,Office Supplies,2024-11-12,2024-11-18,True,POL-0016,APPROVED,MGR-3767
EXP-001852,EMP-44455,139.64,Entertainment,2023-01-06,2023-01-14,True,POL-0006,APPROVED,MGR-9216
EXP-001853,EMP-38941,51.64,Office Supplies,2021-09-28,2021-10-10,True,POL-0019,APPROVED,MGR-3796
EXP-001854,EMP-48841,267.19,Software,2023-07-04,2023-07-15,True,POL-0007,APPROVED,MGR-4505
EXP-001855,EMP-4121,6717.49,Consulting,2022-09-18,2022-09-30,True,POL-0018,APPROVED,MGR-7209
EXP-001856,EMP-45835,459.24,Software,2022-02-06,2022-02-07,True,POL-0008,APPROVED,MGR-4806
EXP-001857,EMP-49296,139.74,Entertainment,2024-09-15,2024-09-17,True,POL-0020,APPROVED,MGR-2060
EXP-001858,EMP-30966,1531.89,Marketing,2023-12-22,2023-12-31,True,POL-0016,APPROVED,MGR-2060
EXP-001859,EMP-62616,38.67,Meals,2023-07-28,2023-07-28,True,POL-0017,APPROVED,MGR-7209
EXP-001860,EMP-14701,3722.86,Consulting,2022-06-07,2022-06-18,True,POL-0014,APPROVED,MGR-7110
EXP-001861,EMP-30706,2067.26,Travel,2022-07-21,2022-07-27,True,POL-0016,APPROVED,MGR-2668
EXP-001862,EMP-13525,253.25,Equipment,2021-03-10,2021-03-22,True,POL-0012,APPROVED,MGR-2279
EXP-001863,EMP-37813,257.32,Software,2024-01-28,2024-02-09,True,POL-0003,APPROVED,MGR-3496
EXP-001864,EMP-7343,3481.22,Consulting,2021-05-22,2021-05-28,False,POL-0014,APPROVED,MGR-6467
EXP-001865,EMP-65897,809.29,Equipment,2023-10-08,2023-10-16,True,POL-0017,APPROVED,MGR-3835
EXP-001866,EMP-32718,182.78,Office Supplies,2024-08-07,2024-08-17,False,POL-0002,APPROVED,MGR-7110
EXP-001867,EMP-RM065,1882.35,Travel,2021-03-27,2021-04-05,True,POL-0016,APPROVED,MGR-8648
EXP-001868,EMP-26461,57.08,Equipment,2024-08-31,2024-09-09,False,POL-0012,APPROVED,MGR-2722
EXP-001869,EMP-48976,18.62,Entertainment,2023-04-18,2023-04-23,True,POL-0008,APPROVED,MGR-3953
EXP-001870,EMP-4342,2925.22,Training,2021-11-22,2021-11-29,True,POL-0015,APPROVED,MGR-5449
EXP-001871,EMP-47064,80.57,Entertainment,2024-03-20,2024-03-21,True,POL-0010,APPROVED,MGR-3767
EXP-001872,EMP-25203,860.2,Marketing,2021-01-27,2021-02-10,True,POL-0019,APPROVED,MGR-6345
EXP-001873,EMP-RM552,63.81,Office Supplies,2022-05-20,2022-05-21,True,POL-0012,APPROVED,MGR-3748
EXP-001874,EMP-61056,20.78,Office Supplies,2023-02-16,2023-02-18,True,POL-0018,APPROVED,MGR-1899
EXP-001875,EMP-48211,112.43,Accommodation,2024-03-18,2024-03-31,True,POL-0005,PENDING,
EXP-001876,EMP-2983,1505.33,Marketing,2023-12-27,2024-01-02,True,POL-0007,APPROVED,MGR-2668
EXP-001877,EMP-8380,121.02,Entertainment,2021-05-13,2021-05-23,True,POL-0018,APPROVED,MGR-1012
EXP-001878,EMP-22274,305.25,Equipment,2024-04-04,2024-04-07,False,POL-0012,PENDING,
EXP-001879,EMP-RM761,3787.69,Consulting,2021-04-04,2021-04-08,True,POL-0016,APPROVED,MGR-3767
EXP-001880,EMP-29039,1022.58,Training,2024-11-05,2024-11-08,True,POL-0016,APPROVED,MGR-8005
EXP-001881,EMP-50406,1601.63,Travel,2023-10-02,2023-10-13,True,POL-0009,APPROVED,MGR-9921
EXP-001882,EMP-38110,107.4,Accommodation,2022-09-20,2022-10-03,True,POL-0008,APPROVED,MGR-6467
EXP-001883,EMP-65870,3108.73,Marketing,2023-07-15,2023-07-15,True,POL-0003,APPROVED,MGR-3024
EXP-001884,EMP-67717,602.33,Software,2022-02-11,2022-02-21,True,POL-0007,APPROVED,MGR-7273
EXP-001885,EMP-14130,254.72,Software,2023-04-03,2023-04-04,True,POL-0001,APPROVED,MGR-8115
EXP-001886,EMP-22572,80.6,Travel,2024-02-09,2024-02-19,True,POL-0017,APPROVED,MGR-8161
EXP-001887,EMP-52701,182.05,Office Supplies,2022-10-10,2022-10-16,False,POL-0002,PENDING,
EXP-001888,EMP-72660,108.72,Office Supplies,2023-09-22,2023-09-30,True,POL-0010,APPROVED,MGR-7209
EXP-001889,EMP-67520,760.15,Software,2023-05-14,2023-05-26,True,POL-0010,APPROVED,MGR-2496
EXP-001890,EMP-70003,758.93,Software,2021-10-29,2021-11-03,True,POL-0005,APPROVED,MGR-4806
EXP-001891,EMP-37630,141.58,Entertainment,2022-06-20,2022-07-03,True,POL-0002,APPROVED,MGR-3024
EXP-001892,EMP-6989,4758.98,Marketing,2023-02-11,2023-02-23,True,POL-0014,APPROVED,MGR-9216
EXP-001893,EMP-10415,9312.07,Marketing,2021-11-15,2021-11-26,True,POL-0007,APPROVED,MGR-7414
EXP-001894,EMP-RM791,861.02,Software,2021-04-14,2021-04-27,True,POL-0007,APPROVED,MGR-7209
EXP-001895,EMP-27439,49.32,Meals,2024-10-21,2024-10-31,True,POL-0016,PENDING,
EXP-001896,EMP-59000,143.71,Entertainment,2024-12-28,2025-01-01,True,POL-0011,APPROVED,MGR-2722
EXP-001897,EMP-46848,55.09,Meals,2024-12-27,2025-01-08,True,POL-0008,APPROVED,MGR-2722
EXP-001898,EMP-55932,2121.66,Travel,2022-03-02,2022-03-04,True,POL-0020,APPROVED,MGR-8648
EXP-001899,EMP-28910,258.45,Software,2022-08-17,2022-08-24,True,POL-0013,APPROVED,MGR-2722
EXP-001900,EMP-73702,9167.44,Marketing,2022-02-27,2022-03-10,True,POL-0007,PENDING,
EXP-001901,EMP-56802,280.85,Equipment,2021-08-04,2021-08-11,False,POL-0013,PENDING,
EXP-001902,EMP-32983,2084.39,Travel,2024-05-30,2024-05-30,True,POL-0020,APPROVED,MGR-1899
EXP-001903,EMP-66740,132.98,Meals,2024-06-30,2024-07-02,True,POL-0015,APPROVED,EMP-66740
EXP-001904,EMP-23347,947.96,Software,2021-12-20,2021-12-30,True,POL-0020,PENDING,
EXP-001905,EMP-14115,1920.16,Equipment,2022-03-21,2022-04-01,True,POL-0004,APPROVED,MGR-7209
EXP-001906,EMP-56936,69.83,Meals,2023-07-09,2023-07-21,True,POL-0008,APPROVED,MGR-9004
EXP-001907,EMP-22763,231.11,Accommodation,2021-08-05,2021-08-16,True,POL-0014,APPROVED,MGR-8648
EXP-001908,EMP-20409,5048.32,Marketing,2021-09-20,2021-09-23,True,POL-0017,PENDING,
EXP-001909,EMP-4392,662.56,Software,2022-10-23,2022-10-31,True,POL-0016,APPROVED,MGR-8925
EXP-001910,EMP-14567,1890.98,Travel,2024-03-06,2024-03-20,False,POL-0007,PENDING,
EXP-001911,EMP-44987,138.08,Office Supplies,2023-03-31,2023-04-03,True,POL-0001,APPROVED,MGR-3073
EXP-001912,EMP-RM752,8680.88,Consulting,2023-11-01,2023-11-04,True,POL-0014,APPROVED,MGR-1877
EXP-001913,EMP-61748,16.93,Accommodation,2023-10-20,2023-10-27,True,POL-0003,APPROVED,MGR-1012
EXP-001914,EMP-7862,315.91,Office Supplies,2024-07-28,2024-08-04,True,POL-0011,APPROVED,MGR-2722
EXP-001915,EMP-32613,302.63,Entertainment,2024-11-02,2024-11-03,True,POL-0006,APPROVED,MGR-4730
EXP-001916,EMP-18107,52.76,Meals,2021-06-08,2021-06-21,True,POL-0018,APPROVED,MGR-5449
EXP-001917,EMP-66012,577.85,Software,2023-05-10,2023-05-16,True,POL-0005,APPROVED,MGR-8925
EXP-001918,EMP-41824,134.19,Accommodation,2022-11-07,2022-11-12,True,POL-0003,APPROVED,MGR-3496
EXP-001919,EMP-RM1049,8241.95,Marketing,2021-05-10,2021-05-16,True,POL-0001,APPROVED,MGR-1012
EXP-001920,EMP-34857,1383.2,Equipment,2021-07-17,2021-07-29,True,POL-0020,APPROVED,MGR-1877
EXP-001921,EMP-12722,870.1,Travel,2023-08-08,2023-08-08,True,POL-0004,APPROVED,MGR-8115
EXP-001922,EMP-17593,32.9,Accommodation,2022-03-27,2022-04-06,True,POL-0002,APPROVED,MGR-6467
EXP-001923,EMP-34603,3209.62,Training,2024-09-02,2024-09-08,True,POL-0002,APPROVED,MGR-4711
EXP-001924,EMP-58731,9367.46,Marketing,2023-03-17,2023-03-25,True,POL-0005,APPROVED,MGR-3496
EXP-001925,EMP-71015,13640.94,Consulting,2021-02-12,2021-02-12,True,POL-0018,APPROVED,MGR-6637
EXP-001926,EMP-55606,6418.82,Consulting,2021-07-28,2021-07-29,True,POL-0020,APPROVED,MGR-3496
EXP-001927,EMP-38758,8818.36,Marketing,2021-08-13,2021-08-16,True,POL-0005,APPROVED,MGR-1899
EXP-001928,EMP-29475,15.58,Software,2024-05-23,2024-06-05,True,POL-0015,APPROVED,MGR-8005
EXP-001929,EMP-45294,162.93,Entertainment,2021-08-02,2021-08-14,True,POL-0003,APPROVED,MGR-3517
EXP-001930,EMP-33050,107.15,Entertainment,2023-10-26,2023-11-01,True,POL-0007,APPROVED,MGR-6345
EXP-001931,EMP-4940,116.79,Accommodation,2024-11-06,2024-11-10,True,POL-0002,APPROVED,MGR-7488
EXP-001932,EMP-65916,1721.2,Equipment,2023-09-07,2023-09-17,True,POL-0009,APPROVED,MGR-2279
EXP-001933,EMP-29199,267.23,Consulting,2023-06-08,2023-06-16,True,POL-0014,APPROVED,MGR-1012
EXP-001934,EMP-20445,1564.85,Training,2021-10-13,2021-10-18,True,POL-0002,APPROVED,MGR-3748
EXP-001935,EMP-33280,378.88,Office Supplies,2022-01-06,2022-01-13,True,POL-0007,APPROVED,MGR-2413
EXP-001936,EMP-35633,442.91,Software,2024-01-28,2024-01-30,True,POL-0002,PENDING,
EXP-001937,EMP-52819,3841.3,Training,2024-04-26,2024-04-26,True,POL-0004,APPROVED,MGR-1877
EXP-001938,EMP-54641,286.98,Office Supplies,2021-05-05,2021-05-19,True,POL-0003,APPROVED,MGR-5449
EXP-001939,EMP-21647,13541.12,Consulting,2023-07-10,2023-07-19,True,POL-0010,APPROVED,MGR-3910
EXP-001940,EMP-71621,3539.5,Training,2021-01-22,2021-02-04,True,POL-0002,APPROVED,MGR-8161
EXP-001941,EMP-39041,6383.9,Consulting,2022-01-23,2022-01-25,True,POL-0019,APPROVED,MGR-3835
EXP-001942,EMP-RM1302,5024.1,Consulting,2021-07-11,2021-07-22,True,POL-0002,PENDING,
EXP-001943,EMP-56807,490.05,Software,2022-05-13,2022-05-17,True,POL-0013,APPROVED,MGR-3517
EXP-001944,EMP-9899,2829.58,Consulting,2021-12-25,2022-01-02,True,POL-0005,APPROVED,MGR-1899
EXP-001945,EMP-58147,7064.52,Consulting,2024-04-07,2024-04-08,True,POL-0011,APPROVED,MGR-2279
EXP-001946,EMP-20741,346.14,Office Supplies,2022-07-24,2022-08-07,True,POL-0010,APPROVED,MGR-8115
EXP-001947,EMP-32233,99.47,Entertainment,2022-01-29,2022-01-30,True,POL-0011,APPROVED,MGR-4730
EXP-001948,EMP-36337,42.7,Accommodation,2021-01-09,2021-01-19,True,POL-0013,APPROVED,MGR-3835
EXP-001949,EMP-1597,10531.25,Consulting,2023-11-06,2023-11-09,True,POL-0004,APPROVED,MGR-3796
EXP-001950,EMP-69667,83.58,Software,2023-04-14,2023-04-27,True,POL-0017,APPROVED,MGR-1012
EXP-001951,EMP-9614,278.39,Accommodation,2021-08-04,2021-08-07,True,POL-0015,APPROVED,MGR-4806
EXP-001952,EMP-54725,1531.02,Training,2021-03-29,2021-03-31,True,POL-0010,APPROVED,MGR-7209
EXP-001953,EMP-31839,2184.56,Equipment,2024-10-09,2024-10-16,True,POL-0015,APPROVED,MGR-5683
EXP-001954,EMP-55238,83.94,Accommodation,2022-11-05,2022-11-18,False,POL-0019,REJECTED,
EXP-001955,EMP-31245,114.1,Equipment,2023-07-11,2023-07-20,True,POL-0011,APPROVED,MGR-9536
EXP-001956,EMP-42091,229.33,Office Supplies,2023-06-01,2023-06-09,False,POL-0002,PENDING,
EXP-001957,EMP-RM1157,3334.45,Training,2024-07-28,2024-08-05,True,POL-0015,APPROVED,MGR-7414
EXP-001958,EMP-6813,189.48,Accommodation,2023-08-14,2023-08-14,True,POL-0015,APPROVED,MGR-9536
EXP-001959,EMP-RM499,4439.5,Training,2021-07-14,2021-07-27,True,POL-0006,APPROVED,MGR-4911
EXP-001960,EMP-27920,226.04,Travel,2023-04-02,2023-04-06,True,POL-0019,APPROVED,MGR-4674
EXP-001961,EMP-2008,53.29,Entertainment,2023-12-22,2024-01-03,True,POL-0001,APPROVED,MGR-3024
EXP-001962,EMP-5355,240.07,Equipment,2022-11-29,2022-11-30,True,POL-0017,APPROVED,MGR-6637
EXP-001963,EMP-15951,4452.09,Consulting,2022-10-01,2022-10-02,False,POL-0019,PENDING,
EXP-001964,EMP-4936,62.08,Entertainment,2023-10-12,2023-10-18,True,POL-0015,APPROVED,MGR-7488
EXP-001965,EMP-10993,4515.0,Training,2023-05-02,2023-05-03,True,POL-0001,PENDING,
EXP-001966,EMP-51894,868.46,Marketing,2024-08-18,2024-08-29,True,POL-0015,APPROVED,MGR-9536
EXP-001967,EMP-RM959,100.42,Entertainment,2024-04-07,2024-04-09,True,POL-0018,APPROVED,MGR-5188
EXP-001968,EMP-64772,711.73,Consulting,2021-07-31,2021-08-06,True,POL-0012,APPROVED,MGR-6345
EXP-001969,EMP-70592,785.2,Software,2024-09-08,2024-09-19,True,POL-0011,APPROVED,MGR-3024
EXP-001970,EMP-36865,2245.15,Equipment,2021-11-02,2021-11-16,True,POL-0018,APPROVED,MGR-2413
EXP-001971,EMP-18495,4518.13,Training,2021-11-16,2021-11-17,True,POL-0018,APPROVED,MGR-2413
EXP-001972,EMP-34680,347.13,Office Supplies,2022-08-18,2022-08-19,True,POL-0007,APPROVED,MGR-9216
EXP-001973,EMP-41861,61.64,Accommodation,2024-02-15,2024-02-26,True,POL-0018,APPROVED,MGR-9004
EXP-001974,EMP-51051,23.17,Meals,2021-08-29,2021-09-02,True,POL-0017,APPROVED,MGR-6345
EXP-001975,EMP-30827,6348.1,Marketing,2021-12-21,2021-12-23,True,POL-0005,APPROVED,MGR-3496
EXP-001976,EMP-38199,4418.26,Training,2024-06-03,2024-06-09,True,POL-0002,APPROVED,MGR-8247
EXP-001977,EMP-51724,12647.09,Consulting,2021-06-27,2021-07-09,True,POL-0002,APPROVED,MGR-5188
EXP-001978,EMP-36865,2749.45,Training,2022-01-09,2022-01-19,True,POL-0020,APPROVED,MGR-5683
EXP-001979,EMP-63897,1627.65,Travel,2021-01-15,2021-01-20,True,POL-0001,APPROVED,MGR-1877
EXP-001980,EMP-45156,1727.38,Marketing,2023-04-04,2023-04-17,True,POL-0006,APPROVED,MGR-6637
EXP-001981,EMP-28592,51.08,Meals,2021-09-06,2021-09-20,True,POL-0011,APPROVED,MGR-2722
EXP-001982,EMP-48442,378.16,Office Supplies,2023-12-16,2023-12-21,True,POL-0015,APPROVED,MGR-5683
EXP-001983,EMP-42659,47.18,Accommodation,2021-07-23,2021-07-24,True,POL-0006,PENDING,
EXP-001984,EMP-59036,895.35,Travel,2021-06-22,2021-07-01,True,POL-0007,PENDING,
EXP-001985,EMP-44092,126.36,Entertainment,2023-10-29,2023-10-30,True,POL-0007,APPROVED,MGR-9536
EXP-001986,EMP-29121,70.64,Meals,2023-11-08,2023-11-14,True,POL-0019,APPROVED,MGR-9536
EXP-001987,EMP-18098,753.83,Software,2021-02-19,2021-02-27,True,POL-0010,APPROVED,MGR-8005
EXP-001988,EMP-53519,186.76,Entertainment,2024-08-10,2024-08-12,True,POL-0016,APPROVED,MGR-8247
EXP-001989,EMP-2355,4194.07,Training,2023-01-18,2023-01-27,True,POL-0015,APPROVED,MGR-2060
EXP-001990,EMP-22431,133.66,Accommodation,2024-03-24,2024-04-04,True,POL-0013,APPROVED,MGR-9216
