contract_id,vendor_id,contract_value,currency,start_date,end_date,contract_type,status,created_by_employee_id
CON-001652,VND-00179,31970.93,EUR,2019-05-20,2021-02-03,FIXED_PRICE,TERMINATED,EMP-62806
CON-001653,VND-00783,11997.52,USD,2021-06-05,2021-12-04,FRAMEWORK,EXPIRED,EMP-74090
CON-001654,VND-03642,1815680.24,USD,2022-08-08,2023-03-22,FRAMEWORK,EXPIRED,EMP-17400
CON-001655,VND-03464,72621.61,EUR,2018-06-15,2020-03-11,FRAMEWORK,EXPIRED,EMP-22472
CON-001656,VND-03368,710458.69,CAD,2019-10-23,2020-10-17,TIME_AND_MATERIAL,EXPIRED,EMP-6338
CON-001657,VND-02503,43779.07,AUD,2023-02-01,2024-02-27,PURCHASE_ORDER,EXPIRED,EMP-8051
CON-001658,VND-03977,14808.3,INR,2019-09-04,2022-08-03,TIME_AND_MATERIAL,EXPIRED,EMP-53597
CON-001659,VND-03936,70397.7,USD,2020-03-09,2022-12-15,RETAINER,EXPIRED,EMP-20727
CON-001660,VND-03649,14622.57,SGD,2022-02-09,2024-01-10,RETAINER,EXPIRED,EMP-20662
CON-001661,VND-01994,68265.72,USD,2023-06-07,2024-02-10,RETAINER,TERMINATED,EMP-73584
CON-001662,VND-04809,29670.75,SGD,2019-08-09,2021-02-02,RETAINER,EXPIRED,EMP-71316
CON-001663,VND-04060,315291.09,CAD,2019-05-09,2021-05-29,FIXED_PRICE,EXPIRED,EMP-3410
CON-001664,VND-00876,1176201.09,USD,2021-03-31,2022-05-14,FIXED_PRICE,EXPIRED,EMP-65369
CON-001665,VND-03089,11422.87,GBP,2018-08-30,2019-04-14,SLA,EXPIRED,EMP-37845
CON-001666,VND-03251,5000.0,GBP,2023-07-18,2025-05-04,SLA,EXPIRED,EMP-18563
CON-001667,VND-00906,6566.66,USD,2023-01-09,2025-02-16,PURCHASE_ORDER,EXPIRED,EMP-21210
CON-001668,VND-03597,648165.83,USD,2020-05-22,2022-12-17,FIXED_PRICE,EXPIRED,EMP-7460
CON-001669,VND-03757,25639.2,USD,2018-04-07,2020-09-07,PURCHASE_ORDER,EXPIRED,EMP-65722
CON-001670,VND-03991,38701.23,GBP,2022-07-26,2024-05-08,RETAINER,TERMINATED,EMP-47834
CON-001671,VND-00284,10424.15,USD,2021-11-25,2023-04-08,PURCHASE_ORDER,EXPIRED,EMP-56020
CON-001672,VND-04707,2640205.71,USD,2021-07-28,2023-06-30,MASTER_SERVICE,EXPIRED,EMP-55010
CON-001673,VND-02749,566897.95,USD,2018-08-10,2021-05-31,FIXED_PRICE,TERMINATED,EMP-27572
CON-001674,VND-00368,2776678.75,USD,2020-04-16,2022-01-02,RETAINER,EXPIRED,EMP-40604
CON-001675,VND-02875,938423.22,SGD,2020-01-27,2021-08-31,MASTER_SERVICE,EXPIRED,EMP-13303
CON-001676,VND-03861,40737.08,AUD,2019-01-19,2021-12-19,PURCHASE_ORDER,EXPIRED,EMP-39000
CON-001677,VND-03539,20269.55,USD,2022-12-04,2024-08-20,FIXED_PRICE,EXPIRED,EMP-16508
CON-001678,VND-01920,82492.15,SGD,2020-01-03,2021-04-11,RETAINER,ACTIVE,EMP-17926
CON-001679,VND-03375,5051.07,CAD,2021-02-10,2022-03-23,TIME_AND_MATERIAL,EXPIRED,EMP-18396
CON-001680,VND-03559,272675.21,USD,2023-03-26,2025-04-07,MASTER_SERVICE,EXPIRED,EMP-48786
CON-001681,VND-04255,33575.95,CAD,2021-09-25,2023-06-30,MASTER_SERVICE,EXPIRED,EMP-32957
CON-001682,VND-03634,35503.35,GBP,2022-04-26,2023-08-22,SLA,TERMINATED,EMP-44017
CON-001683,VND-00903,32451.67,SGD,2019-05-04,2019-11-30,FRAMEWORK,ACTIVE,EMP-5695
CON-001684,VND-02994,2219149.79,USD,2018-02-04,2019-08-10,FIXED_PRICE,EXPIRED,EMP-66349
CON-001685,VND-04605,653947.51,USD,2023-12-18,2025-11-01,FIXED_PRICE,ACTIVE,EMP-32864
CON-001686,VND-01565,401009.58,GBP,2022-11-13,2025-03-13,FRAMEWORK,TERMINATED,EMP-46080
CON-001687,VND-04889,466904.27,INR,2022-06-23,2023-08-29,PURCHASE_ORDER,EXPIRED,EMP-28346
CON-001688,VND-01533,581795.34,CAD,2021-11-17,2022-07-19,FRAMEWORK,EXPIRED,EMP-66178
CON-001689,VND-03660,717185.5,USD,2022-01-27,2022-10-11,RETAINER,EXPIRED,EMP-70392
CON-001690,VND-04817,5000.0,USD,2020-06-11,2021-02-14,FRAMEWORK,EXPIRED,EMP-7494
CON-001691,VND-02058,988388.35,EUR,2021-10-01,2023-09-23,SLA,EXPIRED,EMP-34064
CON-001692,VND-03467,113806.98,GBP,2019-10-16,2020-08-05,RETAINER,EXPIRED,EMP-27192
CON-001693,VND-02272,5000.0,CAD,2022-03-23,2022-12-06,RETAINER,TERMINATED,EMP-21517
CON-001694,VND-02748,472000.63,CAD,2019-09-12,2022-06-19,PURCHASE_ORDER,TERMINATED,EMP-69839
CON-001695,VND-03684,1029222.72,EUR,2023-09-21,2024-06-24,MASTER_SERVICE,EXPIRED,EMP-54248
CON-001696,VND-00886,2069122.0,CAD,2022-12-19,2023-08-30,PURCHASE_ORDER,EXPIRED,EMP-CORP-00165
CON-001697,VND-04552,280683.54,EUR,2020-10-25,2021-12-31,TIME_AND_MATERIAL,EXPIRED,EMP-CORP-00070
CON-001698,VND-00979,37611.29,USD,2019-07-11,2022-07-10,SLA,EXPIRED,EMP-CORP-00006
CON-001699,VND-00068,30989.03,INR,2018-02-28,2020-02-11,RETAINER,EXPIRED,EMP-41902
CON-001700,VND-04981,39275.88,USD,2018-02-18,2019-07-20,SLA,TERMINATED,EMP-37900
CON-001701,VND-04477,645488.4,USD,2021-01-01,2021-07-16,MASTER_SERVICE,EXPIRED,EMP-71990
CON-001702,VND-00274,53313.34,AUD,2019-04-06,2021-09-13,TIME_AND_MATERIAL,EXPIRED,EMP-27407
CON-001703,VND-01814,1328956.42,INR,2023-10-24,2026-04-28,FRAMEWORK,ACTIVE,EMP-30072
CON-001704,VND-00312,31361.12,GBP,2020-01-26,2020-11-09,RETAINER,ACTIVE,EMP-CORP-00468
CON-001705,VND-03399,5000.0,USD,2021-05-27,2023-01-25,TIME_AND_MATERIAL,EXPIRED,EMP-CORP-00389
CON-001706,VND-01317,5000.0,EUR,2022-10-28,2024-07-27,FRAMEWORK,EXPIRED,EMP-3263
CON-001707,VND-00941,54795.49,USD,2021-11-21,2023-12-20,PURCHASE_ORDER,EXPIRED,EMP-24606
CON-001708,VND-03745,1329299.21,EUR,2020-12-31,2023-03-27,SLA,EXPIRED,EMP-2707
CON-001709,VND-02630,197098.05,USD,2018-11-03,2021-09-15,TIME_AND_MATERIAL,EXPIRED,EMP-11597
CON-001710,VND-00004,6606927.53,GBP,2020-07-06,2021-03-23,PURCHASE_ORDER,EXPIRED,EMP-53579
CON-001711,VND-03419,2611172.45,GBP,2021-12-20,2023-11-07,RETAINER,TERMINATED,EMP-66260
CON-001712,VND-02904,318771.83,INR,2023-09-30,2026-01-03,FIXED_PRICE,ACTIVE,EMP-52859
CON-001713,VND-02830,2190183.88,USD,2018-08-23,2019-12-26,SLA,EXPIRED,EMP-14938
CON-001714,VND-00823,199240.93,USD,2021-01-13,2022-07-07,FIXED_PRICE,EXPIRED,EMP-27026
CON-001715,VND-01557,12698.12,USD,2019-06-18,2022-02-09,SLA,EXPIRED,EMP-39191
CON-001716,VND-02222,15670.54,USD,2023-06-27,2025-01-21,RETAINER,TERMINATED,EMP-58622
CON-001717,VND-01783,173444.96,USD,2022-01-31,2024-11-10,RETAINER,EXPIRED,EMP-7245
CON-001718,VND-02627,6292.48,EUR,2022-06-14,2023-04-11,TIME_AND_MATERIAL,EXPIRED,MGR-15.0
CON-001719,VND-01640,796417.05,GBP,2020-10-02,2022-02-13,TIME_AND_MATERIAL,EXPIRED,EMP-6573
CON-001720,VND-02223,567139.51,EUR,2021-02-17,2023-12-24,RETAINER,EXPIRED,EMP-27884
CON-001721,VND-02891,30898.83,GBP,2023-09-20,2024-07-23,TIME_AND_MATERIAL,EXPIRED,EMP-26279
CON-001722,VND-03055,362630.21,USD,2020-03-14,2021-03-11,FIXED_PRICE,TERMINATED,EMP-55804
CON-001723,VND-03756,18680.01,USD,2019-10-31,2020-09-17,FIXED_PRICE,EXPIRED,EMP-46272
CON-001724,VND-03851,31898.02,AUD,2020-08-02,2021-10-16,FRAMEWORK,EXPIRED,EMP-23134
CON-001725,VND-02822,156218.15,USD,2023-04-11,2026-02-09,FRAMEWORK,ACTIVE,EMP-36608
CON-001726,VND-01100,82598.59,GBP,2018-03-14,2018-12-09,TIME_AND_MATERIAL,EXPIRED,EMP-45236
CON-001727,VND-01065,83222.45,INR,2021-04-28,2022-10-31,TIME_AND_MATERIAL,EXPIRED,EMP-23850
CON-001728,VND-04681,13559.45,USD,2020-12-31,2022-10-07,FRAMEWORK,EXPIRED,EMP-37866
CON-001729,VND-00783,328289.51,USD,2021-02-28,2023-08-10,SLA,EXPIRED,EMP-70014
CON-001730,VND-01953,1631287.59,GBP,2019-05-22,2022-03-13,RETAINER,TERMINATED,EMP-46694
CON-001731,VND-04695,5000.0,EUR,2018-07-24,2021-07-17,RETAINER,EXPIRED,EMP-54344
CON-001732,VND-03950,140097.35,INR,2019-07-11,2022-02-14,RETAINER,TERMINATED,EMP-52544
CON-001733,VND-00504,554880.81,EUR,2018-01-07,2020-01-21,FRAMEWORK,EXPIRED,EMP-66777
CON-001734,VND-01421,5000.0,AUD,2018-03-15,2020-11-30,FIXED_PRICE,EXPIRED,EMP-56023
CON-001735,VND-03897,418130.69,USD,2021-11-17,2024-03-05,SLA,TERMINATED,EMP-57595
CON-001736,VND-01092,5000.0,USD,2020-05-17,2022-07-11,FRAMEWORK,EXPIRED,EMP-55817
CON-001737,VND-01050,18461.75,USD,2023-07-11,2025-05-09,FRAMEWORK,EXPIRED,EMP-36581
CON-001738,VND-02967,287662.96,EUR,2021-10-20,2022-06-06,FIXED_PRICE,EXPIRED,EMP-21015
CON-001739,VND-02821,812584.09,GBP,2019-01-17,2019-10-26,PURCHASE_ORDER,EXPIRED,EMP-8021
CON-001740,VND-00286,40331.87,AUD,2022-03-31,2023-04-09,PURCHASE_ORDER,EXPIRED,EMP-64848
CON-001741,VND-04377,24947.36,CAD,2023-09-02,2026-08-11,FIXED_PRICE,ACTIVE,EMP-49431
CON-001742,VND-02338,23754.78,USD,2021-09-18,2024-02-19,FIXED_PRICE,TERMINATED,EMP-64236
CON-001743,VND-03019,445251.89,USD,2023-08-23,2026-05-09,RETAINER,ACTIVE,EMP-17232
CON-001744,VND-03141,7469.56,USD,2020-09-28,2023-02-23,TIME_AND_MATERIAL,EXPIRED,EMP-23761
CON-001745,VND-00448,15389.44,EUR,2021-07-23,2022-12-02,PURCHASE_ORDER,TERMINATED,EMP-RM421
CON-001746,VND-04851,93448.69,SGD,2022-08-13,2025-03-14,FRAMEWORK,EXPIRED,EMP-61748
CON-001747,VND-00560,28306.08,USD,2023-10-18,2026-06-30,TIME_AND_MATERIAL,ACTIVE,EMP-8416
CON-001748,VND-04704,13699.64,USD,2021-04-05,2023-12-09,FRAMEWORK,ACTIVE,EMP-2465
CON-001749,VND-00530,138183.52,USD,2021-10-05,2024-05-08,MASTER_SERVICE,EXPIRED,EMP-56268
CON-001750,VND-00424,8337.1,USD,2021-02-24,2022-12-07,MASTER_SERVICE,EXPIRED,EMP-RM957
CON-001751,VND-03286,109691.05,USD,2020-03-16,2022-02-11,RETAINER,EXPIRED,EMP-2276
CON-001752,VND-04610,1777158.39,EUR,2023-07-15,2025-12-06,TIME_AND_MATERIAL,ACTIVE,EMP-36026
CON-001753,VND-01260,10505.2,USD,2019-07-08,2020-01-24,SLA,EXPIRED,EMP-33296
CON-001754,VND-00248,30387.02,INR,2020-11-12,2021-11-09,MASTER_SERVICE,EXPIRED,EMP-1925
CON-001755,VND-00473,211076.94,USD,2020-01-17,2021-06-07,FIXED_PRICE,EXPIRED,EMP-RM441
CON-001756,VND-00883,503547.09,SGD,2018-06-25,2020-07-22,FRAMEWORK,EXPIRED,EMP-74457
CON-001757,VND-00115,47334.88,EUR,2023-09-26,2024-04-01,RETAINER,EXPIRED,EMP-53282
CON-001758,VND-03963,635232.87,USD,2021-01-22,2021-12-28,PURCHASE_ORDER,EXPIRED,EMP-19940
CON-001759,VND-04827,8769.18,EUR,2022-10-01,2024-03-21,FIXED_PRICE,EXPIRED,EMP-26498
CON-001760,VND-01626,1135057.49,USD,2018-07-03,2019-12-18,SLA,EXPIRED,EMP-CORP-00091
CON-001761,VND-02719,62884.93,CAD,2020-01-08,2022-05-05,MASTER_SERVICE,TERMINATED,EMP-46645
CON-001762,VND-01926,1159555.44,EUR,2020-08-08,2022-04-22,FRAMEWORK,EXPIRED,EMP-68930
CON-001763,VND-03640,71521.94,EUR,2020-10-23,2023-04-30,PURCHASE_ORDER,EXPIRED,EMP-71884
CON-001764,VND-03950,1019467.99,INR,2018-07-16,2019-08-11,FRAMEWORK,EXPIRED,EMP-63636
CON-001765,VND-03585,5000.0,INR,2019-01-13,2020-03-30,TIME_AND_MATERIAL,TERMINATED,EMP-11851
CON-001766,VND-01494,66153.27,INR,2023-09-20,2024-04-17,SLA,EXPIRED,EMP-46141
CON-001767,VND-00289,43769.21,INR,2020-12-18,2022-07-24,FIXED_PRICE,EXPIRED,EMP-8928
CON-001768,VND-04076,95915.69,GBP,2021-01-23,2022-11-19,SLA,TERMINATED,EMP-5505
CON-001769,VND-00981,5000.0,EUR,2019-11-29,2021-03-19,SLA,EXPIRED,EMP-19360
CON-001770,VND-02007,7005.69,EUR,2018-07-26,2019-09-02,SLA,EXPIRED,EMP-57561
CON-001771,VND-03046,260527.01,EUR,2019-08-15,2022-08-03,RETAINER,EXPIRED,EMP-7354
CON-001772,VND-01695,23736.57,INR,2018-02-13,2019-12-10,FRAMEWORK,EXPIRED,EMP-23901
CON-001773,VND-04090,11121.13,GBP,2023-11-11,2026-04-14,PURCHASE_ORDER,ACTIVE,EMP-31020
CON-001774,VND-02196,52012.23,SGD,2022-08-28,2025-04-01,RETAINER,TERMINATED,EMP-28856
CON-001775,VND-03104,734990.54,INR,2020-12-02,2023-02-14,MASTER_SERVICE,EXPIRED,EMP-38785
CON-001776,VND-03317,18860.93,USD,2020-08-26,2021-06-11,RETAINER,EXPIRED,EMP-63752
CON-001777,VND-03232,5000.0,EUR,2021-05-06,2022-07-21,RETAINER,TERMINATED,EMP-6211
CON-001778,VND-02609,13271.11,USD,2021-10-11,2023-05-16,MASTER_SERVICE,EXPIRED,EMP-3731
CON-001779,VND-03227,11663.91,GBP,2022-05-17,2023-04-10,PURCHASE_ORDER,EXPIRED,EMP-61710
CON-001780,VND-00633,24845.66,USD,2020-11-26,2021-07-21,FIXED_PRICE,EXPIRED,EMP-37697
CON-001781,VND-02462,183120.89,CAD,2023-08-16,2024-06-01,SLA,EXPIRED,EMP-15689
CON-001782,VND-01601,2077320.4,INR,2023-05-06,2025-12-07,SLA,ACTIVE,EMP-36094
CON-001783,VND-03405,1691407.07,USD,2019-10-18,2021-08-22,FRAMEWORK,TERMINATED,EMP-59541
CON-001784,VND-04758,826099.43,GBP,2022-05-27,2024-02-17,RETAINER,EXPIRED,EMP-8422
CON-001785,VND-02443,5000.0,INR,2018-06-01,2020-03-27,TIME_AND_MATERIAL,EXPIRED,EMP-69605
CON-001786,VND-03148,8385.55,USD,2019-01-29,2020-06-25,TIME_AND_MATERIAL,EXPIRED,EMP-35216
CON-001787,VND-00407,37009.42,USD,2019-06-06,2021-07-12,RETAINER,EXPIRED,EMP-33562
CON-001788,VND-01055,382652.07,USD,2023-09-18,2025-10-22,FIXED_PRICE,ACTIVE,EMP-29993
CON-001789,VND-01283,37563.17,USD,2020-10-19,2022-07-05,MASTER_SERVICE,TERMINATED,EMP-59935
CON-001790,VND-02947,816380.0,EUR,2023-05-29,2024-02-18,FIXED_PRICE,EXPIRED,EMP-CORP-00207
CON-001791,VND-02179,5000.0,CAD,2022-03-14,2022-11-13,PURCHASE_ORDER,EXPIRED,EMP-73506
CON-001792,VND-00697,34521.47,INR,2022-11-20,2025-03-31,FIXED_PRICE,EXPIRED,EMP-49902
CON-001793,VND-01283,980485.55,USD,2020-06-20,2022-11-26,PURCHASE_ORDER,TERMINATED,EMP-11978
CON-001794,VND-04558,5000.0,SGD,2018-04-16,2021-03-21,FIXED_PRICE,EXPIRED,EMP-28798
CON-001795,VND-01240,569100.5,USD,2019-08-29,2021-09-07,SLA,EXPIRED,EMP-40624
CON-001796,VND-01930,1252177.97,USD,2019-08-12,2021-08-17,FRAMEWORK,EXPIRED,EMP-34064
CON-001797,VND-03069,16844.58,USD,2020-03-05,2021-08-26,RETAINER,EXPIRED,EMP-23919
CON-001798,VND-03969,359446.94,USD,2022-08-09,2024-07-27,PURCHASE_ORDER,TERMINATED,EMP-51390
CON-001799,VND-03379,13484.73,USD,2022-01-14,2023-06-06,FRAMEWORK,EXPIRED,EMP-28992
CON-001800,VND-00842,1156477.26,EUR,2018-02-10,2018-12-12,SLA,TERMINATED,EMP-10787
CON-001801,VND-04476,17733.25,CAD,2023-05-21,2024-10-05,MASTER_SERVICE,EXPIRED,EMP-17198
CON-001802,VND-00210,944375.15,USD,2021-10-18,2023-10-23,RETAINER,EXPIRED,EMP-52833
CON-001803,VND-00892,152492.76,USD,2022-09-19,2024-07-28,MASTER_SERVICE,TERMINATED,EMP-59271
CON-001804,VND-04093,10562.7,GBP,2018-11-22,2021-01-12,FIXED_PRICE,EXPIRED,EMP-28177
CON-001805,VND-03088,7613.09,USD,2022-04-23,2025-01-01,PURCHASE_ORDER,EXPIRED,EMP-70006
CON-001806,VND-01797,486607.28,GBP,2021-05-15,2024-02-25,PURCHASE_ORDER,EXPIRED,EMP-25628
CON-001807,VND-01875,90933.26,USD,2023-05-19,2025-06-28,PURCHASE_ORDER,ACTIVE,EMP-49224
CON-001808,VND-04113,179553.02,USD,2018-11-01,2020-04-17,MASTER_SERVICE,EXPIRED,EMP-59914
CON-001809,VND-04501,11551.8,USD,2023-08-05,2024-10-08,RETAINER,EXPIRED,EMP-71884
CON-001810,VND-00945,21216.04,EUR,2021-04-01,2021-10-06,TIME_AND_MATERIAL,EXPIRED,EMP-CORP-00481
CON-001811,VND-01070,21573.89,EUR,2022-09-03,2023-03-29,SLA,TERMINATED,EMP-65758
CON-001812,VND-03499,31460.91,USD,2018-11-08,2020-02-07,PURCHASE_ORDER,EXPIRED,EMP-65269
CON-001813,VND-03357,932225.18,EUR,2018-03-07,2020-04-10,FIXED_PRICE,EXPIRED,EMP-RM927
CON-001814,VND-00941,5000.0,GBP,2019-01-17,2020-10-07,TIME_AND_MATERIAL,EXPIRED,EMP-29406
CON-001815,VND-03571,23871.9,EUR,2020-04-19,2022-07-06,FRAMEWORK,EXPIRED,EMP-34375
CON-001816,VND-03690,2994150.45,INR,2021-05-11,2023-04-09,SLA,EXPIRED,EMP-7461
CON-001817,VND-02968,50219.3,USD,2019-04-23,2020-06-26,FIXED_PRICE,EXPIRED,EMP-24891
CON-001818,VND-02150,58056.25,USD,2022-05-18,2023-01-19,FRAMEWORK,EXPIRED,EMP-22678
CON-001819,VND-01484,47209.65,GBP,2023-05-16,2024-07-25,FRAMEWORK,EXPIRED,EMP-57703
CON-001820,VND-01293,5000.0,GBP,2019-08-04,2020-09-14,MASTER_SERVICE,EXPIRED,EMP-16956
CON-001821,VND-03142,621100.14,CAD,2018-10-25,2021-07-05,SLA,EXPIRED,EMP-1704
CON-001822,VND-04611,8017.91,USD,2023-10-28,2025-08-18,SLA,ACTIVE,EMP-59199
CON-001823,VND-01040,5646.88,USD,2020-02-07,2022-11-16,RETAINER,EXPIRED,EMP-36778
CON-001824,VND-02652,5000.0,USD,2018-02-20,2019-07-12,TIME_AND_MATERIAL,EXPIRED,EMP-53267
CON-001825,VND-03112,428864.8,EUR,2022-02-01,2023-05-18,FRAMEWORK,EXPIRED,EMP-10925
CON-001826,VND-01836,80422.81,USD,2021-05-25,2022-05-29,FRAMEWORK,EXPIRED,EMP-41813
CON-001827,VND-01104,5000.0,USD,2020-08-17,2021-10-23,PURCHASE_ORDER,TERMINATED,EMP-10018
CON-001828,VND-01940,419072.89,INR,2022-03-04,2025-02-14,PURCHASE_ORDER,TERMINATED,EMP-24272
CON-001829,VND-03870,5000.0,USD,2018-03-24,2020-04-26,FRAMEWORK,TERMINATED,EMP-14373
CON-001830,VND-00984,505729.12,USD,2022-07-11,2023-01-07,TIME_AND_MATERIAL,EXPIRED,EMP-36154
CON-001831,VND-03856,30990.13,GBP,2019-08-23,2022-04-25,TIME_AND_MATERIAL,EXPIRED,EMP-70156
CON-001832,VND-03481,52131.01,INR,2018-07-14,2020-09-03,PURCHASE_ORDER,EXPIRED,EMP-39620
CON-001833,VND-04223,27032.66,EUR,2020-10-09,2023-09-12,RETAINER,EXPIRED,EMP-2633
CON-001834,VND-04093,1031975.37,CAD,2023-08-05,2025-06-30,RETAINER,SUSPENDED,EMP-59403
CON-001835,VND-00453,168242.34,AUD,2021-04-12,2022-07-20,RETAINER,EXPIRED,EMP-4855
CON-001836,VND-01151,8884490.1,SGD,2022-06-26,2023-06-01,TIME_AND_MATERIAL,TERMINATED,EMP-14956
CON-001837,VND-00670,13379.48,GBP,2022-12-14,2025-02-27,MASTER_SERVICE,EXPIRED,EMP-778
CON-001838,VND-02914,122302.5,USD,2023-01-12,2024-12-21,PURCHASE_ORDER,EXPIRED,EMP-69014
CON-001839,VND-02725,4656521.48,USD,2021-05-31,2023-10-14,TIME_AND_MATERIAL,EXPIRED,EMP-3335
CON-001840,VND-00555,15074.36,USD,2022-12-16,2024-05-06,FIXED_PRICE,EXPIRED,EMP-50332
CON-001841,VND-02278,16561.83,GBP,2021-07-17,2023-08-02,SLA,TERMINATED,EMP-29015
CON-001842,VND-00281,5000.0,CAD,2023-08-14,2024-12-17,TIME_AND_MATERIAL,EXPIRED,EMP-64549
CON-001843,VND-01643,25233.7,INR,2018-01-10,2019-07-17,RETAINER,EXPIRED,EMP-RM1195
CON-001844,VND-03910,15685.34,USD,2022-11-27,2024-11-10,PURCHASE_ORDER,EXPIRED,EMP-20097
CON-001845,VND-03715,5000.0,GBP,2018-04-09,2019-09-28,RETAINER,EXPIRED,EMP-815
CON-001846,VND-04965,188836.38,USD,2023-01-11,2024-01-12,FIXED_PRICE,EXPIRED,EMP-395
CON-001847,VND-03180,656662.86,EUR,2020-09-19,2022-10-05,TIME_AND_MATERIAL,EXPIRED,EMP-RM822
CON-001848,VND-04266,519551.3,USD,2020-07-08,2022-04-09,FRAMEWORK,TERMINATED,EMP-33688
CON-001849,VND-02366,380316.52,USD,2019-11-30,2021-04-10,RETAINER,EXPIRED,EMP-18546
CON-001850,VND-00021,31058.29,GBP,2022-10-12,2025-03-15,SLA,EXPIRED,EMP-64790
CON-001851,VND-04348,8705.18,USD,2018-05-17,2020-01-04,PURCHASE_ORDER,EXPIRED,EMP-54372
CON-001852,VND-03483,598950.41,GBP,2023-10-15,2024-08-16,SLA,EXPIRED,EMP-61803
CON-001853,VND-03487,2665137.95,USD,2022-08-22,2023-04-06,FRAMEWORK,EXPIRED,EMP-RM790
CON-001854,VND-04622,9620.32,USD,2023-01-13,2025-09-22,FRAMEWORK,SUSPENDED,EMP-20057
CON-001855,VND-00824,698247.69,EUR,2018-01-13,2019-06-03,SLA,EXPIRED,EMP-12788
CON-001856,VND-01072,681457.8,INR,2018-02-18,2019-06-13,FRAMEWORK,EXPIRED,EMP-67063
CON-001857,VND-04114,214523.76,EUR,2018-09-22,2019-04-16,TIME_AND_MATERIAL,TERMINATED,EMP-28368
CON-001858,VND-03667,1512294.14,EUR,2020-05-15,2021-10-27,PURCHASE_ORDER,EXPIRED,EMP-49983
CON-001859,VND-01221,5000.0,USD,2023-11-27,2024-06-15,MASTER_SERVICE,TERMINATED,EMP-57933
CON-001860,VND-00702,14317.78,EUR,2018-08-31,2021-05-15,FRAMEWORK,TERMINATED,EMP-15850
CON-001861,VND-02005,239146.96,CAD,2022-07-22,2024-02-10,MASTER_SERVICE,EXPIRED,EMP-23368
CON-001862,VND-00939,18860.09,USD,2021-11-07,2024-02-15,MASTER_SERVICE,EXPIRED,EMP-8878
CON-001863,VND-01893,612250.28,USD,2021-03-11,2021-09-24,RETAINER,EXPIRED,EMP-50159
CON-001864,VND-00345,158432.02,EUR,2021-07-01,2022-12-06,MASTER_SERVICE,EXPIRED,EMP-CORP-00438
CON-001865,VND-04811,39152.94,INR,2019-06-17,2021-09-15,PURCHASE_ORDER,EXPIRED,EMP-16147
CON-001866,VND-00305,61012.27,USD,2022-04-24,2023-09-03,RETAINER,EXPIRED,EMP-63468
CON-001867,VND-03581,97634.21,USD,2021-11-27,2024-06-20,RETAINER,TERMINATED,EMP-9025
CON-001868,VND-01846,2269394.52,USD,2022-06-01,2023-07-02,SLA,EXPIRED,EMP-55638
CON-001869,VND-01350,431225.15,EUR,2022-01-26,2023-06-23,FRAMEWORK,TERMINATED,EMP-64630
CON-001870,VND-00315,44663.56,INR,2020-06-23,2021-08-18,TIME_AND_MATERIAL,EXPIRED,EMP-48052
CON-001871,VND-01508,196382.04,AUD,2021-01-19,2023-05-11,FRAMEWORK,EXPIRED,EMP-56713
CON-001872,VND-03334,887814.41,USD,2020-10-11,2023-02-25,FIXED_PRICE,EXPIRED,EMP-29966
CON-001873,VND-02925,5074760.16,CAD,2018-03-16,2019-06-18,PURCHASE_ORDER,TERMINATED,EMP-51766
CON-001874,VND-04455,18823.13,USD,2022-09-05,2024-07-23,SLA,TERMINATED,EMP-46100
CON-001875,VND-00084,72428.75,EUR,2022-03-23,2023-01-09,RETAINER,EXPIRED,EMP-44231
CON-001876,VND-03669,1253998.69,USD,2018-10-29,2020-09-17,PURCHASE_ORDER,ACTIVE,EMP-29664
CON-001877,VND-03261,191023.02,INR,2023-12-25,2026-01-17,FIXED_PRICE,ACTIVE,EMP-57620
CON-001878,VND-04470,193690.83,GBP,2022-04-05,2024-06-10,FRAMEWORK,EXPIRED,EMP-41586
CON-001879,VND-00448,397819.05,USD,2022-04-10,2023-06-22,MASTER_SERVICE,TERMINATED,EMP-4374
CON-001880,VND-03029,259731.32,USD,2020-08-06,2021-05-27,FIXED_PRICE,EXPIRED,EMP-43167
CON-001881,VND-01043,8952.27,CAD,2022-07-07,2024-09-01,FIXED_PRICE,EXPIRED,EMP-62415
CON-001882,VND-04785,421175.55,EUR,2023-08-03,2026-04-19,FRAMEWORK,ACTIVE,EMP-74088
CON-001883,VND-02295,5000.0,INR,2018-06-02,2020-06-19,FRAMEWORK,EXPIRED,EMP-2445
CON-001884,VND-03698,896394.45,CAD,2023-03-25,2024-05-15,MASTER_SERVICE,EXPIRED,EMP-65269
CON-001885,VND-04064,1272929.8,USD,2022-10-04,2023-05-09,MASTER_SERVICE,EXPIRED,EMP-47302
CON-001886,VND-02069,341099.73,CAD,2018-12-25,2020-08-23,FIXED_PRICE,TERMINATED,EMP-15559
CON-001887,VND-00859,27073.08,AUD,2020-01-30,2021-10-11,FRAMEWORK,ACTIVE,EMP-13407
CON-001888,VND-01176,547552.16,USD,2022-08-24,2025-03-17,TIME_AND_MATERIAL,EXPIRED,EMP-RM1167
CON-001889,VND-00708,41037.82,EUR,2019-04-15,2022-02-13,RETAINER,EXPIRED,EMP-RM459
CON-001890,VND-00365,50060.23,USD,2023-09-04,2025-07-11,FRAMEWORK,ACTIVE,EMP-49341
CON-001891,VND-04486,17697.06,AUD,2020-02-27,2021-11-22,SLA,EXPIRED,EMP-66429
