transaction_id,transaction_date,vendor_id,amount,currency,transaction_type,risk_score,status
TXN-C1137180298,2021-06-23,VND-03703,83313.81,USD,PAYMENT,0.623,COMPLETED
TXN-375326,2023-04-11,VND-04388,24150.55,USD,REIMBURSEMENT,0.317,COMPLETED
TXN-C1636869866,2021-01-16,VND-02426,11726.93,EUR,REFUND,0.282,COMPLETED
TXN-C1984954272,2022-02-03,VND-01031,1161.65,USD,ADVANCE,0.87,COMPLETED
TXN-243642,2023-07-27,VND-00966,12395.0,USD,SETTLEMENT,0.006,PENDING
TXN-488125,2021-12-24,VND-00702,105138.74,USD,ADVANCE,0.374,COMPLETED
TXN-C1937846998,2020-06-06,VND-02227,11423.93,USD,SETTLEMENT,0.279,COMPLETED
TXN-C2031377754,2021-10-30,VND-04798,248657.34,USD,TRANSFER,0.0,COMPLETED
TXN-270839,2021-08-31,VND-04160,36840.65,AUD,INVOICE,0.826,COMPLETED
TXN-109459,2021-09-15,VND-02908,101000.32,GBP,ADVANCE,0.167,COMPLETED
TXN-C1377887999,2020-08-05,VND-02482,136537.39,EUR,SETTLEMENT,0.161,COMPLETED
TXN-677422,2022-11-22,VND-00800,11683.68,USD,REIMBURSEMENT,0.795,PENDING
TXN-296768,2020-08-18,VND-00413,13369.96,USD,PURCHASE,0.303,COMPLETED
TXN-C1362622374,2024-04-26,VND-02106,316564.38,EUR,TRANSFER,0.135,COMPLETED
TXN-896001,2021-03-06,VND-01460,14638.97,INR,INVOICE,0.651,COMPLETED
TXN-C653727574,2024-03-01,VND-01699,113047.09,EUR,REFUND,0.863,REVERSED
TXN-387213,2024-05-23,VND-03077,4717.83,GBP,REIMBURSEMENT,0.208,COMPLETED
TXN-405530,2021-09-05,VND-03119,3544.5,AUD,SETTLEMENT,0.689,COMPLETED
TXN-154843,2021-09-13,VND-02221,12335.02,GBP,SETTLEMENT,0.245,COMPLETED
TXN-C1799221572,2024-10-11,VND-01876,162379.5,SGD,TRANSFER,0.994,COMPLETED
TXN-C1412656257,2020-06-21,VND-04323,19389.87,USD,REIMBURSEMENT,0.258,COMPLETED
TXN-721477,2020-11-15,VND-00488,392723.05,AUD,INVOICE,0.544,COMPLETED
TXN-160950,2020-07-06,VND-00747,3503.89,CAD,PAYMENT,0.03,COMPLETED
TXN-C1331980489,2021-07-09,VND-03905,1450978.39,SGD,INVOICE,0.832,COMPLETED
TXN-C889669672,2024-10-31,VND-03565,529205.96,EUR,INVOICE,0.977,COMPLETED
TXN-C748487662,2021-07-03,VND-00303,4009.26,USD,TRANSFER,0.318,COMPLETED
TXN-C1504255227,2024-06-09,VND-00971,6980.43,GBP,REFUND,0.314,COMPLETED
TXN-C199427568,2022-06-25,VND-04304,488992.78,EUR,PAYMENT,0.353,FLAGGED
TXN-C592207425,2022-08-12,VND-02724,22941.92,USD,INVOICE,0.279,COMPLETED
TXN-C1042772649,2023-09-23,VND-03072,3260.08,EUR,REIMBURSEMENT,0.646,COMPLETED
TXN-522687,2021-10-24,VND-00799,10287.6,USD,TRANSFER,0.881,COMPLETED
TXN-C1297189990,2024-10-23,VND-00378,198188.81,CAD,TRANSFER,0.833,COMPLETED
TXN-105954,2022-03-10,VND-03553,140260.16,USD,ADVANCE,0.301,COMPLETED
TXN-797614,2023-04-21,VND-01519,159200.06,CAD,PAYMENT,0.597,REVERSED
TXN-C987234822,2021-07-29,VND-03076,43784.13,USD,ADVANCE,0.541,COMPLETED
TXN-174026,2021-06-06,VND-01722,217991.61,GBP,PAYMENT,0.958,REVERSED
TXN-C1860539958,2021-07-29,VND-01156,278621.94,USD,PURCHASE,0.876,COMPLETED
TXN-C1607031101,2021-04-19,VND-02170,5019.73,SGD,SETTLEMENT,0.163,COMPLETED
TXN-937463,2021-08-05,VND-04067,11765.56,GBP,REIMBURSEMENT,0.619,COMPLETED
TXN-C1446243714,2024-05-22,VND-02408,4778.4,INR,REIMBURSEMENT,0.358,COMPLETED
TXN-316039,2022-06-07,VND-00296,2342.29,EUR,REIMBURSEMENT,0.774,COMPLETED
TXN-C139083423,2022-12-25,VND-01111,10059.68,EUR,PAYMENT,0.686,COMPLETED
TXN-420530,2024-09-24,VND-03277,29742.52,AUD,PURCHASE,0.796,COMPLETED
TXN-C78705343,2020-11-11,VND-01658,191429.29,INR,ADVANCE,0.566,COMPLETED
TXN-C1206288263,2020-12-11,VND-00717,29712.09,SGD,SETTLEMENT,0.439,COMPLETED
TXN-C1821100643,2021-12-12,VND-02692,14811.81,GBP,SETTLEMENT,0.547,PENDING
TXN-718206,2021-11-05,VND-01692,865955.63,EUR,SETTLEMENT,0.659,COMPLETED
TXN-C1746257394,2023-10-29,VND-03138,13573.74,AUD,TRANSFER,0.95,COMPLETED
TXN-791482,2024-03-15,VND-00321,152137.23,AUD,REFUND,0.396,COMPLETED
TXN-290570,2021-09-18,VND-02454,9354.79,USD,PAYMENT,0.329,COMPLETED
TXN-C530535694,2024-02-09,VND-01388,12954.83,USD,REIMBURSEMENT,0.542,COMPLETED
TXN-228759,2023-05-29,VND-04416,156552.6,INR,PURCHASE,0.758,COMPLETED
TXN-692541,2022-12-31,VND-02726,9735.36,AUD,PURCHASE,0.223,COMPLETED
TXN-C888690253,2020-11-24,VND-01901,294533.29,USD,INVOICE,0.102,COMPLETED
TXN-C1352960576,2021-10-13,VND-04890,9672.82,AUD,SETTLEMENT,0.731,COMPLETED
TXN-565677,2023-02-23,VND-03589,18216.3,USD,PURCHASE,0.579,COMPLETED
TXN-C1502143541,2022-05-20,VND-00399,32877.38,CAD,REFUND,0.498,COMPLETED
TXN-C1320064361,2021-12-13,VND-02471,15044.13,CAD,REIMBURSEMENT,0.707,COMPLETED
TXN-648184,2021-05-21,VND-04036,1415.91,CAD,REIMBURSEMENT,0.585,COMPLETED
TXN-280924,2022-02-25,VND-00196,12754.37,USD,ADVANCE,0.281,COMPLETED
TXN-C371976476,2021-08-04,VND-02558,76305.17,EUR,SETTLEMENT,0.312,COMPLETED
TXN-C265525793,2020-01-08,VND-02196,274305.29,INR,TRANSFER,0.927,COMPLETED
TXN-C1949841279,2021-10-17,VND-02547,67256.84,GBP,REIMBURSEMENT,0.832,COMPLETED
TXN-C1922459163,2020-03-30,VND-04550,109926.44,GBP,REFUND,0.528,COMPLETED
TXN-938632,2020-12-24,VND-03388,12476.08,GBP,INVOICE,0.955,COMPLETED
TXN-239874,2024-11-23,VND-04112,1535385.62,AUD,PURCHASE,0.779,COMPLETED
TXN-795905,2022-03-26,VND-00935,114863.13,GBP,REIMBURSEMENT,0.028,COMPLETED
TXN-121969,2020-02-08,VND-01366,268122.06,USD,PURCHASE,0.752,COMPLETED
TXN-C629474929,2024-04-04,VND-00470,25701.04,EUR,INVOICE,0.068,COMPLETED
TXN-978162,2022-07-14,VND-03241,17648.47,USD,TRANSFER,0.694,COMPLETED
TXN-313904,2024-09-14,VND-04524,19091.47,USD,TRANSFER,0.821,COMPLETED
TXN-C1611940948,2022-03-02,VND-03363,44031.73,INR,INVOICE,0.028,COMPLETED
TXN-C362417934,2021-01-31,VND-03547,21544.88,EUR,SETTLEMENT,0.029,REVERSED
TXN-C713653237,2022-08-22,VND-01609,6282.25,EUR,PURCHASE,0.096,COMPLETED
TXN-C2009193565,2020-09-13,VND-02117,16868.01,SGD,PAYMENT,0.635,PENDING
TXN-C783172425,2020-12-17,VND-00703,20580.93,EUR,PURCHASE,0.336,COMPLETED
TXN-C145564768,2022-03-02,VND-03505,216952.07,CAD,REIMBURSEMENT,0.001,COMPLETED
TXN-814996,2021-07-02,VND-03756,122895.85,EUR,PURCHASE,0.062,FLAGGED
TXN-286694,2020-08-01,VND-04051,7444.4,CAD,INVOICE,0.944,COMPLETED
TXN-705750,2024-01-09,VND-03561,12332.4,USD,PAYMENT,0.802,COMPLETED
TXN-C827328832,2020-11-25,VND-01878,3535782.58,EUR,PAYMENT,0.695,COMPLETED
TXN-C28437386,2022-08-21,VND-04718,7746.81,EUR,PURCHASE,0.784,COMPLETED
TXN-C918357996,2020-11-11,VND-02623,1335.7,USD,INVOICE,0.717,COMPLETED
TXN-762179,2020-12-23,VND-00740,7511.17,GBP,SETTLEMENT,0.714,COMPLETED
TXN-C930427316,2023-07-25,VND-04798,75085.62,USD,PURCHASE,0.446,COMPLETED
TXN-291664,2022-11-22,VND-02945,188202.4,USD,REFUND,0.18,COMPLETED
TXN-806612,2024-04-16,VND-04439,255823.07,EUR,ADVANCE,0.487,COMPLETED
TXN-C138708980,2023-03-30,VND-02169,8301.64,USD,PURCHASE,0.068,COMPLETED
TXN-C900298796,2021-02-03,VND-00605,96411.89,GBP,PURCHASE,0.779,COMPLETED
TXN-276082,2022-04-11,VND-04815,7501.87,USD,SETTLEMENT,0.278,COMPLETED
TXN-C255996780,2024-09-25,VND-00212,18495.84,USD,SETTLEMENT,0.97,COMPLETED
TXN-C1868724762,2024-10-04,VND-03165,249439.09,AUD,TRANSFER,0.341,COMPLETED
TXN-559974,2024-07-30,VND-03782,159816.1,USD,PURCHASE,0.823,COMPLETED
TXN-C451254194,2023-11-28,VND-02776,101852.52,INR,TRANSFER,0.743,COMPLETED
TXN-508974,2021-01-30,VND-03761,204501.84,EUR,INVOICE,0.838,COMPLETED
TXN-C229508503,2022-05-30,VND-04472,521791.14,USD,SETTLEMENT,0.839,COMPLETED
TXN-373711,2023-05-01,VND-00378,9130.22,USD,PURCHASE,0.627,COMPLETED
TXN-C1810113242,2020-05-02,VND-04648,323055.74,USD,PURCHASE,0.674,COMPLETED
TXN-326410,2021-11-24,VND-00333,420.63,INR,ADVANCE,0.841,FLAGGED
TXN-C737436159,2022-10-12,VND-01770,21444.38,SGD,TRANSFER,0.088,COMPLETED
TXN-C508067159,2021-03-01,VND-03981,531.83,GBP,PAYMENT,0.423,COMPLETED
TXN-C1430358188,2020-05-18,VND-01871,19084.75,USD,SETTLEMENT,0.215,COMPLETED
TXN-C1001950969,2024-04-30,VND-01801,302173.52,USD,REFUND,0.968,COMPLETED
TXN-C845635028,2020-06-21,VND-04873,119792.67,AUD,TRANSFER,0.944,PENDING
TXN-C1498690052,2021-04-16,VND-02347,15582.04,EUR,INVOICE,0.063,FLAGGED
TXN-C233519968,2021-12-29,VND-02336,145237.73,USD,INVOICE,0.987,COMPLETED
TXN-C2116634399,2024-04-17,VND-02023,36287.35,AUD,PURCHASE,0.973,FLAGGED
TXN-C311592722,2021-04-07,VND-04110,2614.56,EUR,REIMBURSEMENT,0.738,COMPLETED
TXN-122746,2021-10-28,VND-00501,391905.85,SGD,INVOICE,0.231,COMPLETED
TXN-C338910279,2022-02-25,VND-01887,4044.13,GBP,PAYMENT,0.377,COMPLETED
TXN-C1734615070,2020-09-09,VND-02376,433188.57,GBP,SETTLEMENT,0.234,COMPLETED
TXN-C103662278,2024-01-06,VND-00342,26144.4,INR,PURCHASE,0.029,COMPLETED
TXN-C762599827,2024-05-18,VND-03884,1173893.62,EUR,TRANSFER,0.852,COMPLETED
TXN-989702,2023-03-03,VND-04271,3704.47,EUR,REFUND,0.558,COMPLETED
TXN-513768,2021-03-27,VND-00042,108351.11,EUR,SETTLEMENT,0.882,COMPLETED
TXN-C765329253,2020-12-23,VND-02638,37664.61,USD,ADVANCE,0.72,PENDING
TXN-C253392748,2020-03-10,VND-03543,165662.93,GBP,REFUND,0.603,COMPLETED
TXN-C792685008,2024-08-02,VND-03531,20021.15,USD,SETTLEMENT,0.023,COMPLETED
TXN-C97036349,2023-04-21,VND-01262,508418.56,INR,REFUND,0.851,COMPLETED
TXN-C871153004,2023-09-17,VND-04671,52914.75,USD,REIMBURSEMENT,0.816,COMPLETED
TXN-C1199742317,2020-09-11,VND-01543,12468.67,USD,PAYMENT,0.721,COMPLETED
TXN-C1662095681,2023-11-14,VND-03449,1881.72,AUD,REFUND,0.199,COMPLETED
TXN-C503051898,2024-07-06,VND-01492,1338347.29,EUR,INVOICE,0.655,REVERSED
TXN-C790405938,2024-01-18,VND-01194,56246.81,USD,REFUND,0.667,COMPLETED
TXN-C792349927,2023-06-23,VND-01432,135442.4,EUR,REIMBURSEMENT,0.685,COMPLETED
TXN-887211,2023-07-28,VND-02784,20036.81,USD,SETTLEMENT,0.066,COMPLETED
TXN-850996,2024-07-29,VND-02008,10009.91,USD,TRANSFER,0.224,COMPLETED
TXN-C1688629351,2024-04-20,VND-02868,599351.41,USD,ADVANCE,0.853,COMPLETED
TXN-832871,2024-03-18,VND-03595,10460.2,USD,PAYMENT,0.574,COMPLETED
TXN-C1068381567,2022-09-13,VND-03927,4845.31,GBP,SETTLEMENT,0.207,COMPLETED
TXN-C1612243823,2024-03-12,VND-00710,457527.08,USD,REFUND,0.979,COMPLETED
TXN-306955,2024-03-03,VND-01821,168080.21,USD,REFUND,0.989,COMPLETED
TXN-877372,2024-04-15,VND-03660,3977.31,USD,REIMBURSEMENT,0.49,COMPLETED
TXN-C1569717767,2024-04-10,VND-00185,40397.46,SGD,REFUND,0.174,COMPLETED
TXN-C1846307450,2024-04-28,VND-04404,8689.59,GBP,REIMBURSEMENT,0.091,PENDING
TXN-776011,2021-02-20,VND-00878,141586.01,SGD,REFUND,0.003,COMPLETED
TXN-C624965769,2023-11-02,VND-04049,127307.99,EUR,INVOICE,0.014,COMPLETED
TXN-C798119576,2021-04-11,VND-02760,270623.67,EUR,TRANSFER,0.368,COMPLETED
TXN-C1294119833,2021-01-02,VND-04611,464313.74,SGD,ADVANCE,0.745,COMPLETED
TXN-406674,2020-05-20,VND-03194,181803.11,USD,ADVANCE,0.857,COMPLETED
TXN-C364659378,2024-06-08,VND-02101,121788.99,EUR,REIMBURSEMENT,0.053,COMPLETED
TXN-C556047069,2023-08-16,VND-03335,133198.75,USD,REFUND,0.655,COMPLETED
TXN-C151847034,2020-12-20,VND-04312,141717.44,GBP,PURCHASE,0.892,COMPLETED
TXN-C1606086334,2023-04-19,VND-03390,429361.74,USD,PURCHASE,0.697,COMPLETED
TXN-C1549666184,2023-09-30,VND-03283,174485.69,USD,REFUND,0.915,COMPLETED
TXN-C1349260617,2022-06-14,VND-01757,7173.53,USD,PURCHASE,0.862,COMPLETED
TXN-942984,2023-08-15,VND-01411,126700.55,USD,SETTLEMENT,0.285,COMPLETED
TXN-C1943859930,2023-08-28,VND-01805,240825.2,USD,PAYMENT,0.546,COMPLETED
TXN-C291528817,2022-09-01,VND-01262,13604.47,EUR,PAYMENT,0.857,COMPLETED
TXN-105344,2022-09-10,VND-03923,43682.55,EUR,REFUND,0.546,PENDING
TXN-C1589707549,2024-08-17,VND-03242,22631.75,EUR,PAYMENT,0.608,FLAGGED
TXN-496610,2023-07-12,VND-00022,350817.17,GBP,TRANSFER,0.369,COMPLETED
TXN-C74735260,2021-11-14,VND-04975,7262.43,USD,PURCHASE,0.77,COMPLETED
TXN-C724714293,2022-01-04,VND-04028,21486.66,AUD,REFUND,0.674,COMPLETED
TXN-C146335014,2023-02-12,VND-00373,166447.65,USD,PAYMENT,0.024,COMPLETED
TXN-C995631915,2023-02-13,VND-02551,17251.09,CAD,PURCHASE,0.951,COMPLETED
TXN-C2014244894,2020-08-02,VND-04850,16426.66,USD,PURCHASE,0.417,COMPLETED
TXN-C1726353670,2024-01-08,VND-01111,264172.45,EUR,PAYMENT,0.415,COMPLETED
TXN-869422,2023-06-14,VND-01869,453605.59,INR,INVOICE,0.642,COMPLETED
TXN-C1001960677,2020-06-19,VND-02143,333582.3,USD,INVOICE,0.503,COMPLETED
TXN-C2057710224,2024-08-31,VND-03181,1469539.6,GBP,PAYMENT,0.747,REVERSED
TXN-118620,2020-08-31,VND-00819,184555.56,USD,TRANSFER,0.099,COMPLETED
TXN-C1795542379,2022-06-19,VND-01473,373345.15,CAD,TRANSFER,0.237,COMPLETED
TXN-C1020982680,2023-01-05,VND-03312,469067.94,SGD,REIMBURSEMENT,0.733,COMPLETED
TXN-C1393081541,2020-09-08,VND-03188,1488.54,EUR,TRANSFER,0.124,COMPLETED
TXN-C1533330615,2022-01-09,VND-03157,2040.98,USD,REIMBURSEMENT,0.497,COMPLETED
TXN-847224,2022-06-19,VND-02264,891787.9,INR,INVOICE,0.841,COMPLETED
TXN-C367967231,2021-09-28,VND-02916,280800.79,USD,PAYMENT,0.732,COMPLETED
TXN-C502805865,2022-12-19,VND-01577,10583.52,USD,PAYMENT,0.426,COMPLETED
TXN-127274,2020-01-14,VND-04458,2890.78,CAD,INVOICE,0.774,COMPLETED
TXN-C432953722,2024-09-27,VND-01183,15016.23,USD,REFUND,0.47,COMPLETED
TXN-591016,2021-09-06,VND-02002,7292.06,EUR,INVOICE,0.719,COMPLETED
TXN-260091,2021-08-05,VND-03892,278981.04,EUR,ADVANCE,0.657,COMPLETED
TXN-C1133663588,2024-04-26,VND-00875,203977.65,USD,ADVANCE,0.905,COMPLETED
TXN-C537536188,2023-11-15,VND-04909,213364.71,USD,SETTLEMENT,0.057,COMPLETED
TXN-C1886084446,2024-06-02,VND-00907,5210.98,AUD,REFUND,0.418,COMPLETED
TXN-C61133485,2021-07-05,VND-02073,3887312.56,EUR,PAYMENT,0.923,COMPLETED
TXN-C417468328,2020-06-15,VND-02043,151680.18,EUR,ADVANCE,0.609,COMPLETED
TXN-C1325191111,2023-09-23,VND-02269,1932.4,EUR,PAYMENT,0.717,COMPLETED
TXN-C163399548,2023-09-21,VND-03022,159958.38,EUR,REFUND,0.298,COMPLETED
TXN-C283900751,2024-07-02,VND-00795,61405.86,EUR,INVOICE,0.642,COMPLETED
TXN-123956,2023-01-22,VND-04607,64663.8,USD,PURCHASE,0.622,PENDING
TXN-491451,2022-08-29,VND-04608,58292.57,SGD,ADVANCE,0.277,PENDING
TXN-C952940156,2020-12-28,VND-02130,841265.9,EUR,SETTLEMENT,0.907,COMPLETED
TXN-461498,2024-12-29,VND-04259,13319.98,INR,SETTLEMENT,0.003,COMPLETED
TXN-C1369180440,2024-11-23,VND-03166,1629.49,USD,PURCHASE,0.311,COMPLETED
TXN-466406,2022-06-17,VND-00051,15396.52,INR,ADVANCE,0.068,COMPLETED
TXN-C506419757,2020-09-25,VND-02107,862977.6,USD,SETTLEMENT,0.761,COMPLETED
TXN-C1154842761,2023-11-29,VND-02159,36273.74,EUR,PURCHASE,0.219,COMPLETED
TXN-C1824945879,2021-06-23,VND-03794,1385.89,EUR,REIMBURSEMENT,0.969,COMPLETED
TXN-C1027377263,2024-12-29,VND-01373,17389.78,USD,SETTLEMENT,0.086,COMPLETED
TXN-C523007385,2023-01-15,VND-01408,16065.53,GBP,PURCHASE,0.249,COMPLETED
TXN-256517,2021-05-20,VND-01354,2660.96,AUD,REIMBURSEMENT,0.601,COMPLETED
TXN-645061,2020-10-11,VND-04223,17765.18,USD,SETTLEMENT,0.699,COMPLETED
TXN-C838289914,2020-03-15,VND-03323,14496.73,AUD,PAYMENT,0.647,COMPLETED
TXN-728856,2021-02-26,VND-04545,23505.1,USD,SETTLEMENT,0.959,REVERSED
TXN-C883521348,2020-06-06,VND-04561,103895.71,EUR,SETTLEMENT,0.476,COMPLETED
TXN-C1527762517,2024-11-18,VND-00238,182002.31,GBP,INVOICE,0.838,COMPLETED
TXN-C236213662,2021-12-26,VND-02102,93436.22,GBP,REIMBURSEMENT,0.388,COMPLETED
TXN-C1257299717,2022-11-26,VND-03155,2434.73,EUR,TRANSFER,0.441,COMPLETED
TXN-531972,2021-04-23,VND-04155,21649.86,USD,PAYMENT,0.965,COMPLETED
TXN-C557569642,2024-08-05,VND-00986,243103.0,GBP,REFUND,0.022,COMPLETED
TXN-962537,2022-03-19,VND-04369,27203.14,USD,SETTLEMENT,0.171,COMPLETED
TXN-C380991651,2022-02-14,VND-03926,287801.82,USD,ADVANCE,0.699,FLAGGED
TXN-706657,2023-10-09,VND-01690,215214.55,USD,REFUND,0.917,COMPLETED
TXN-C904215674,2023-07-12,VND-03174,401047.61,EUR,REFUND,0.59,COMPLETED
TXN-374129,2023-05-19,VND-01615,158825.74,GBP,TRANSFER,0.46,COMPLETED
TXN-C396320876,2023-03-25,VND-03617,369935.82,USD,TRANSFER,0.052,COMPLETED
TXN-682948,2024-05-28,VND-04666,683631.34,USD,ADVANCE,0.901,PENDING
TXN-743959,2024-02-07,VND-01657,21612.21,USD,ADVANCE,0.934,COMPLETED
TXN-622605,2021-04-21,VND-02566,16140.77,CAD,ADVANCE,0.751,COMPLETED
TXN-C767705026,2020-09-08,VND-00581,19971.23,AUD,SETTLEMENT,0.415,FLAGGED
TXN-394376,2022-07-19,VND-01799,166642.25,USD,REFUND,0.043,COMPLETED
TXN-490699,2021-01-02,VND-02899,39377.69,EUR,SETTLEMENT,0.11,COMPLETED
TXN-841132,2024-02-11,VND-01084,236561.61,GBP,ADVANCE,0.306,COMPLETED
TXN-C2053136992,2020-02-20,VND-02772,244.11,GBP,REFUND,0.727,COMPLETED
TXN-C1479309873,2024-11-19,VND-00735,78555.07,SGD,REIMBURSEMENT,0.054,COMPLETED
TXN-243986,2022-04-01,VND-01595,780.86,GBP,REFUND,0.543,COMPLETED
TXN-858678,2020-11-15,VND-00083,41587.67,SGD,REIMBURSEMENT,0.178,COMPLETED
TXN-C783264037,2021-12-06,VND-04927,31401.7,INR,ADVANCE,0.106,COMPLETED
TXN-C1226522722,2021-10-02,VND-04667,7234.47,USD,INVOICE,0.541,COMPLETED
TXN-C2030624383,2021-01-18,VND-01721,1010.33,EUR,PAYMENT,0.935,COMPLETED
TXN-C712627377,2022-07-25,VND-03742,10245.31,USD,TRANSFER,0.598,COMPLETED
TXN-904993,2021-11-13,VND-00709,369479.37,USD,REIMBURSEMENT,0.215,COMPLETED
TXN-C1625932709,2023-05-10,VND-04679,663737.96,EUR,TRANSFER,0.762,COMPLETED
TXN-C277875164,2021-12-07,VND-03107,7087.22,USD,TRANSFER,0.273,COMPLETED
TXN-C968994952,2024-10-21,VND-03646,221555.98,GBP,REIMBURSEMENT,0.747,COMPLETED
TXN-C1641017828,2021-06-24,VND-03212,15583.57,USD,REIMBURSEMENT,0.666,COMPLETED
TXN-224464,2021-09-13,VND-00283,15096.83,USD,REIMBURSEMENT,0.289,FLAGGED
TXN-C459416074,2020-12-02,VND-04579,106776.91,USD,PURCHASE,0.044,COMPLETED
TXN-C1048928512,2022-03-09,VND-02349,2252.21,USD,TRANSFER,0.863,COMPLETED
TXN-C612839550,2024-07-11,VND-03470,391.34,GBP,TRANSFER,0.136,COMPLETED
TXN-C1305043057,2022-03-18,VND-02003,13643.83,USD,SETTLEMENT,0.137,COMPLETED
TXN-434174,2020-08-04,VND-00565,55598.96,USD,SETTLEMENT,0.655,COMPLETED
TXN-322095,2022-10-13,VND-03908,72634.49,USD,ADVANCE,0.126,COMPLETED
TXN-C688872433,2024-06-03,VND-01985,444932.7,GBP,ADVANCE,0.522,COMPLETED
TXN-C412271212,2023-01-09,VND-00589,378254.17,INR,REFUND,0.11,COMPLETED
TXN-153948,2024-11-21,VND-01441,521464.5,GBP,PAYMENT,0.827,COMPLETED
TXN-C192420548,2023-09-10,VND-02133,343095.29,GBP,SETTLEMENT,0.633,COMPLETED
TXN-C1143156756,2023-05-01,VND-04154,85742.89,GBP,PAYMENT,0.052,COMPLETED
TXN-553274,2022-02-07,VND-01592,3275.31,GBP,INVOICE,0.083,COMPLETED
TXN-330621,2024-09-10,VND-01780,482.08,GBP,TRANSFER,0.459,COMPLETED
TXN-C1777207393,2022-06-16,VND-01244,4104.03,USD,INVOICE,0.376,COMPLETED
TXN-C1423016050,2020-09-08,VND-01223,5843.74,SGD,PAYMENT,0.052,FLAGGED
TXN-270571,2020-05-22,VND-01994,80125.58,AUD,TRANSFER,0.845,COMPLETED
TXN-498948,2024-11-13,VND-02829,141259.76,EUR,PURCHASE,0.877,COMPLETED
TXN-C2140829227,2022-11-12,VND-03888,227853.84,INR,PAYMENT,0.212,COMPLETED
TXN-C666159726,2021-07-30,VND-02094,19018.34,INR,REIMBURSEMENT,0.001,COMPLETED
TXN-933937,2020-02-26,VND-01808,15489.26,AUD,PURCHASE,0.916,COMPLETED
TXN-C1189187821,2022-07-31,VND-00952,6945.84,AUD,INVOICE,0.962,COMPLETED
TXN-C267211942,2020-01-03,VND-00719,863647.9,CAD,INVOICE,0.703,COMPLETED
TXN-C1140064080,2022-07-12,VND-03048,9642.96,AUD,INVOICE,0.38,COMPLETED
TXN-C491712,2020-05-04,VND-00469,65503.34,USD,INVOICE,0.679,COMPLETED
TXN-C454201631,2023-06-25,VND-02750,18451.24,USD,PAYMENT,0.311,COMPLETED
TXN-C981270437,2020-02-20,VND-04477,90264.51,EUR,REIMBURSEMENT,0.09,COMPLETED
TXN-736028,2023-09-18,VND-04663,36218.96,INR,TRANSFER,0.881,COMPLETED
TXN-660462,2021-08-14,VND-02078,181269.91,INR,ADVANCE,0.82,COMPLETED
TXN-998540,2022-10-26,VND-00482,94015.58,USD,INVOICE,0.396,COMPLETED
TXN-840165,2021-07-23,VND-00818,20178.23,EUR,INVOICE,0.925,COMPLETED
TXN-397118,2020-11-30,VND-04927,120363.18,USD,SETTLEMENT,0.014,COMPLETED
TXN-C516657256,2021-04-23,VND-01505,1561.61,GBP,PAYMENT,0.405,COMPLETED
TXN-C1351269492,2024-08-05,VND-00025,130330.2,AUD,TRANSFER,0.231,COMPLETED
TXN-C76095502,2022-05-09,VND-02970,1115906.72,CAD,TRANSFER,0.707,COMPLETED
TXN-855795,2022-03-30,VND-04718,1251335.15,EUR,REFUND,0.791,COMPLETED
TXN-C783141366,2023-07-15,VND-02406,14298.19,USD,TRANSFER,0.321,COMPLETED
TXN-C930733852,2023-07-09,VND-00183,43675.72,USD,SETTLEMENT,0.781,COMPLETED
TXN-934487,2022-05-03,VND-02967,3222.44,USD,PAYMENT,0.322,COMPLETED
TXN-C1399942225,2023-12-17,VND-02904,4861.95,GBP,SETTLEMENT,0.469,COMPLETED
TXN-C1767577603,2024-07-16,VND-03179,13695.02,USD,INVOICE,0.434,COMPLETED
TXN-C295530538,2023-06-27,VND-01570,33471.35,INR,SETTLEMENT,0.924,COMPLETED
TXN-C1018618094,2020-08-19,VND-02132,134285.78,USD,PAYMENT,0.236,COMPLETED
TXN-284783,2021-07-01,VND-03948,4117.47,SGD,INVOICE,0.943,COMPLETED
TXN-C381000388,2024-05-08,VND-03432,221411.97,GBP,PAYMENT,0.498,COMPLETED
TXN-C713729385,2020-03-13,VND-01283,42476.08,GBP,PURCHASE,0.502,COMPLETED
TXN-169632,2022-06-28,VND-01233,224080.18,USD,REIMBURSEMENT,0.215,COMPLETED
TXN-C294716061,2022-07-01,VND-03117,493521.98,INR,SETTLEMENT,0.369,COMPLETED
TXN-656107,2022-07-21,VND-04300,68916.36,USD,PAYMENT,0.018,COMPLETED
TXN-860866,2020-11-01,VND-02018,74895.22,USD,REFUND,0.769,COMPLETED
TXN-C1472216991,2023-09-24,VND-00642,264042.28,AUD,PURCHASE,0.887,COMPLETED
TXN-C1078448857,2022-07-18,VND-01370,2269.52,USD,PURCHASE,0.657,COMPLETED
TXN-802603,2022-08-08,VND-02630,18523.98,USD,PURCHASE,0.17,COMPLETED
TXN-C1907336067,2021-11-27,VND-03356,35290.16,USD,REFUND,0.149,COMPLETED
TXN-277163,2024-04-05,VND-03694,141632.37,AUD,PURCHASE,0.29,COMPLETED
TXN-C1508276760,2024-09-01,VND-00040,574045.25,USD,PAYMENT,0.957,PENDING
TXN-C1199573975,2020-08-21,VND-00694,14587.26,USD,ADVANCE,0.975,COMPLETED
TXN-C1867187450,2024-05-18,VND-03583,20442.39,EUR,REIMBURSEMENT,0.831,COMPLETED
TXN-C2073235543,2023-08-28,VND-04134,99229.13,USD,SETTLEMENT,0.314,COMPLETED
TXN-C630950931,2020-12-14,VND-03835,387957.53,INR,INVOICE,0.826,COMPLETED
