vendor_id,vendor_name,vendor_type,country,registration_no,risk_rating,onboarding_date,status
VND-00813,Gamma_Co Holdings,DISTRIBUTOR,United Kingdom,REG-SN804IKY64,HIGH,2017-07-15,ACTIVE
VND-00814,Apex Solutions Holdings,SERVICE_PROVIDER,Netherlands,REG-GR319XDH50,LOW,2016-12-17,ACTIVE
VND-00815,SilverPath Holdings,LOGISTICS,Netherlands,REG-XX657LPJ90,LOW,2016-04-24,ACTIVE
VND-00816,Gamma_Co Inc,CONTRACTOR,Australia,REG-PI183HPE25,HIGH,2021-06-12,BLACKLISTED
VND-00817,YellowBridge Partners Group,CONTRACTOR,Australia,REG-RG933RBR55,HIGH,2023-06-30,ACTIVE
VND-00818,BridgeTech Consulting International,CONTRACTOR,United States,REG-FG015HHE57,LOW,2016-04-21,ACTIVE
VND-00819,OmegaLink Systems LLC,CONSULTANT,Germany,REG-XZ884RSZ79,LOW,2022-11-12,ACTIVE
VND-00820,IronPoint Manufacturing,LOGISTICS,India,REG-ZL137SEG11,LOW,2022-11-10,ACTIVE
VND-00821,SkyBridge Logistics LLC,CONTRACTOR,United States,REG-JN241HOB27,LOW,2024-03-17,ACTIVE
VND-00822,UltraVista Technologies Holdings,DISTRIBUTOR,India,REG-WA468CVP27,LOW,2017-06-14,ACTIVE
VND-00823,MeridianTech International,CONSULTANT,India,REG-ZO043HPV10,LOW,2023-04-08,ACTIVE
VND-00824,NorthBridge Supplies Group,LOGISTICS,India,REG-LQ695SHJ57,MEDIUM,2017-04-10,ACTIVE
VND-00825,YellowBridge Partners,SUPPLIER,France,REG-YT774KYQ92,MEDIUM,2016-05-06,ACTIVE
VND-00826,IronPoint Manufacturing,CONTRACTOR,Japan,REG-JW375SDK40,LOW,2020-05-29,ACTIVE
VND-00827,KryptonPath Ltd Inc,SERVICE_PROVIDER,United Kingdom,REG-LT928SQY42,LOW,2018-01-30,ACTIVE
VND-00828,RedPoint Consulting International,LOGISTICS,China,REG-UK223ICQ10,CRITICAL,2017-06-28,BLACKLISTED
VND-00829,BlueStar Procurement International,SUPPLIER,Netherlands,REG-QU523WJX80,LOW,2021-01-23,ACTIVE
VND-00830,YellowBridge Partners Group,SUPPLIER,Netherlands,REG-HB782ZFX84,LOW,2020-02-16,ACTIVE
VND-00831,Apex Solutions LLC,SERVICE_PROVIDER,Brazil,REG-VI275GVP20,LOW,2017-05-13,ACTIVE
VND-00832,QuantumEdge Solutions Group,CONTRACTOR,India,REG-ZK474UCV92,LOW,2021-02-24,ACTIVE
VND-00833,VertiLink Distributors Holdings,SERVICE_PROVIDER,Singapore,REG-HT170BZN28,LOW,2017-01-23,INACTIVE
VND-00834,XcelPath Networks Holdings,CONTRACTOR,Australia,REG-DM375PML15,LOW,2019-06-29,ACTIVE
VND-00835,KryptonPath Ltd LLC,LOGISTICS,United States,REG-FI834CRQ30,LOW,2017-07-25,ACTIVE
VND-00836,JadeCore Solutions International,CONSULTANT,United States,REG-UM186MGD37,MEDIUM,2019-04-10,ACTIVE
VND-00837,EcoVenture Supplies Inc,CONSULTANT,Singapore,REG-YX562ASW65,MEDIUM,2015-02-09,ACTIVE
VND-00838,Epsilon_Group LLC,DISTRIBUTOR,Germany,REG-NU547CVA81,LOW,2020-10-18,BLACKLISTED
VND-00839,JadeCore Solutions Inc,SUPPLIER,Canada,REG-IL742MFJ66,MEDIUM,2021-05-14,ACTIVE
VND-00840,NorthBridge Supplies Inc,SERVICE_PROVIDER,Japan,REG-EL347WYF85,LOW,2017-11-07,ACTIVE
VND-00841,QuantumEdge Solutions Holdings,DISTRIBUTOR,China,REG-JD064TKW62,LOW,2019-01-15,ACTIVE
VND-00842,BridgeTech Consulting International,CONTRACTOR,South Africa,REG-JF232CTL64,HIGH,2016-05-11,ACTIVE
VND-00843,PeakVault Services Ltd,LOGISTICS,India,REG-BY478AJQ73,LOW,2016-12-15,ACTIVE
VND-00844,FusionCore Analytics Inc,SERVICE_PROVIDER,United States,REG-LF471SPP46,LOW,2023-04-05,ACTIVE
VND-00845,OpenBridge Systems Group,MANUFACTURER,Germany,REG-MV014XLE71,LOW,2016-11-17,ACTIVE
VND-00846,ZenithBridge Corp Inc,SUPPLIER,United Kingdom,REG-XG964UKB71,LOW,2015-10-20,ACTIVE
VND-00847,PeakVault Services Holdings,CONTRACTOR,South Africa,REG-UD429SIW02,LOW,2022-12-19,ACTIVE
VND-00848,ClearPath Logistics Inc,MANUFACTURER,Brazil,REG-OW204DSS56,LOW,2019-01-27,ACTIVE
VND-00849,KineticBlue Ltd Group,CONSULTANT,India,REG-WG818MWK32,LOW,2015-04-05,ACTIVE
VND-00850,TitanPath Holdings LLC,CONSULTANT,United Kingdom,REG-RS855SXG44,LOW,2015-11-24,ACTIVE
VND-00851,EcoVenture Supplies Ltd,SUPPLIER,Canada,REG-IH895SXX20,LOW,2015-08-09,ACTIVE
VND-00852,GlobalNex Corp Holdings,CONSULTANT,United States,REG-NJ765GOM21,LOW,2021-12-06,BLACKLISTED
VND-00853,TrueNorth Services Group,MANUFACTURER,India,REG-SW898ZHA88,LOW,2017-10-10,ACTIVE
VND-00854,HorizonEdge Inc,SUPPLIER,United States,REG-EW711TSX20,LOW,2016-11-29,ACTIVE
VND-00855,UltraVista Technologies Inc,SERVICE_PROVIDER,UAE,REG-LT279TBV85,LOW,2020-05-04,ACTIVE
VND-00856,InnoCore Dynamics LLC,CONSULTANT,Brazil,REG-TI132NIF23,HIGH,2021-01-17,ACTIVE
VND-00857,OpenBridge Systems Ltd,DISTRIBUTOR,Japan,REG-WB611CMG07,LOW,2019-11-17,ACTIVE
VND-00858,WaveCore Manufacturing International,CONSULTANT,United States,REG-HQ089CET07,LOW,2021-01-19,ACTIVE
VND-00859,QuantumEdge Solutions Group,SUPPLIER,United States,REG-LM011LQW93,LOW,2018-05-28,ACTIVE
VND-00860,InnoCore Dynamics Holdings,SERVICE_PROVIDER,UAE,REG-WW012KGX49,LOW,2018-03-20,ACTIVE
VND-00861,XpressCore Dynamics International,SUPPLIER,Singapore,REG-GL938WAH91,LOW,2018-05-12,ACTIVE
VND-00862,Alpha_Inc,CONTRACTOR,United Kingdom,REG-AU334GNG28,MEDIUM,2021-02-23,ACTIVE
VND-00863,ZenithBridge Corp Group,MANUFACTURER,Ireland,REG-RG759LWY27,LOW,2016-10-30,ACTIVE
VND-00864,QuantumEdge Solutions,MANUFACTURER,India,REG-HW638UHD36,LOW,2019-09-26,ACTIVE
VND-00865,NexPoint Analytics Inc,MANUFACTURER,India,REG-TS182JUC75,LOW,2022-10-13,ACTIVE
VND-00866,Delta_Logistics Holdings,CONSULTANT,United States,REG-SD157MVT16,LOW,2019-08-19,ACTIVE
VND-00867,OpenBridge Systems International,SERVICE_PROVIDER,India,REG-BM738EZE64,LOW,2021-12-05,ACTIVE
VND-00868,UltraVista Technologies,SUPPLIER,UAE,REG-ZC520HQR71,MEDIUM,2016-09-15,ACTIVE
VND-00869,SilverPath Holdings,MANUFACTURER,Australia,REG-SL112GVK66,LOW,2016-05-27,INACTIVE
VND-00870,JetStream Analytics,CONSULTANT,Germany,REG-MZ153HOB53,MEDIUM,2020-07-14,ACTIVE
VND-00871,FusionCore Analytics Holdings,MANUFACTURER,United States,REG-WY749ZPZ94,LOW,2020-03-14,ACTIVE
VND-00872,JetStream Analytics,LOGISTICS,Canada,REG-GR579JXD67,LOW,2017-12-27,ACTIVE
VND-00873,MeridianTech Inc,LOGISTICS,Canada,REG-OO114IBG77,LOW,2017-10-21,ACTIVE
VND-00874,YellowBridge Partners LLC,SERVICE_PROVIDER,Australia,REG-YM017RUJ02,MEDIUM,2017-10-16,ACTIVE
VND-00875,MeridianTech International,LOGISTICS,United States,REG-QW499HXF11,LOW,2023-03-31,BLACKLISTED
VND-00876,EcoVenture Supplies International,CONTRACTOR,Germany,REG-GQ734IVZ77,LOW,2022-08-23,INACTIVE
VND-00877,WavePath Inc Ltd,SUPPLIER,India,REG-HY880CUY06,LOW,2020-11-03,ACTIVE
VND-00878,XcelPath Networks,CONSULTANT,United States,REG-JQ770XTT02,LOW,2022-06-23,ACTIVE
VND-00879,Apex Solutions Group,CONTRACTOR,Brazil,REG-TY276FWH24,LOW,2023-11-28,ACTIVE
VND-00880,Apex Solutions,LOGISTICS,France,REG-EE978JKG89,LOW,2021-07-08,ACTIVE
VND-00881,YellowBridge Partners,CONSULTANT,France,REG-YN064RWX79,LOW,2017-10-15,ACTIVE
VND-00882,XpressCore Dynamics LLC,SUPPLIER,Germany,REG-CI450XWZ09,LOW,2015-09-03,ACTIVE
VND-00883,Alpha_Inc,SERVICE_PROVIDER,United Kingdom,REG-BW905WAW61,LOW,2016-05-30,ACTIVE
VND-00884,PeakVault Services Inc,LOGISTICS,Australia,REG-LF033SET34,LOW,2018-11-23,ACTIVE
VND-00885,YieldPoint Partners Holdings,CONSULTANT,India,REG-UC152DQB08,MEDIUM,2023-02-15,ACTIVE
VND-00886,ClearPath Logistics Ltd,DISTRIBUTOR,France,REG-SE986LBU40,MEDIUM,2018-04-22,ACTIVE
VND-00887,WaveCore Manufacturing Holdings,SERVICE_PROVIDER,India,REG-GZ696FGS59,LOW,2023-03-19,ACTIVE
VND-00888,JadeCore Solutions Group,DISTRIBUTOR,United States,REG-KN357TXB85,MEDIUM,2015-10-10,ACTIVE
VND-00889,IronPoint Manufacturing Holdings,SUPPLIER,Japan,REG-SQ371DTK83,LOW,2020-02-03,ACTIVE
VND-00890,BridgeTech Consulting Ltd,LOGISTICS,Japan,REG-GL639VRE19,LOW,2019-01-31,ACTIVE
VND-00891,RapidCore Consulting Ltd,SERVICE_PROVIDER,United Kingdom,REG-WY987EPT63,LOW,2024-03-08,ACTIVE
VND-00892,JadeCore Solutions Group,CONTRACTOR,Germany,REG-MA846ZQN85,LOW,2021-11-16,ACTIVE
VND-00893,GlobalNex Corp Ltd,SUPPLIER,United States,REG-OT878HLK20,LOW,2022-05-22,ACTIVE
VND-00894,CoreVault Systems Group,SERVICE_PROVIDER,United Kingdom,REG-ZN737XBK48,MEDIUM,2016-03-14,ACTIVE
VND-00895,Beta_Supplies International,SERVICE_PROVIDER,UAE,REG-JP083JVR57,LOW,2022-05-18,ACTIVE
VND-00896,DeltaPath Logistics Holdings,DISTRIBUTOR,United States,REG-ON466ARS51,LOW,2017-06-23,ACTIVE
VND-00897,PeakVault Services International,SUPPLIER,Australia,REG-PH249JMB36,LOW,2024-05-01,ACTIVE
VND-00898,JadeCore Solutions LLC,LOGISTICS,Canada,REG-BB347PCM78,MEDIUM,2019-08-31,ACTIVE
VND-00899,NexPoint Analytics Holdings,SUPPLIER,United States,REG-YZ242RQJ04,MEDIUM,2020-12-06,ACTIVE
VND-00900,NorthBridge Supplies Ltd,SUPPLIER,United Kingdom,REG-FU207MTE00,MEDIUM,2016-02-02,ACTIVE
VND-00901,HorizonEdge Inc LLC,DISTRIBUTOR,Japan,REG-PH651KVG62,LOW,2017-10-15,ACTIVE
VND-00902,JadeCore Solutions International,SUPPLIER,Japan,REG-FF189PMH84,HIGH,2023-05-15,ACTIVE
VND-00903,TitanPath Holdings LLC,SUPPLIER,United Kingdom,REG-BN559JGL63,LOW,2019-10-16,ACTIVE
VND-00904,GreenBridge Consulting Holdings,CONSULTANT,UAE,REG-LD347FIX64,MEDIUM,2022-05-17,ACTIVE
VND-00905,WaveCore Manufacturing Holdings,CONTRACTOR,Canada,REG-RP158RYJ67,CRITICAL,2021-03-03,BLACKLISTED
VND-00906,Gamma_Co LLC,DISTRIBUTOR,India,REG-PM575CVQ40,LOW,2018-08-17,ACTIVE
VND-00907,YellowBridge Partners Ltd,CONTRACTOR,Canada,REG-TO034SXZ86,LOW,2023-05-08,ACTIVE
VND-00908,ZenithBridge Corp,SUPPLIER,India,REG-AZ183QTF76,HIGH,2023-02-22,ACTIVE
VND-00909,TrueNorth Services,CONSULTANT,United Kingdom,REG-OU343ZXP27,LOW,2018-05-15,ACTIVE
VND-00910,Gamma_Co LLC,CONTRACTOR,China,REG-EV604AVT17,MEDIUM,2024-03-22,ACTIVE
VND-00911,KryptonPath Ltd Group,SUPPLIER,Australia,REG-EW612AMU48,LOW,2016-01-22,ACTIVE
VND-00912,XcelPath Networks Ltd,CONSULTANT,India,REG-PP857LOC00,LOW,2017-10-20,ACTIVE
VND-00913,ZenithBridge Corp Ltd,MANUFACTURER,United States,REG-UK206FHK34,MEDIUM,2017-06-09,ACTIVE
VND-00914,LatticeCore Partners International,MANUFACTURER,China,REG-YU382CEV96,MEDIUM,2024-04-05,ACTIVE
VND-00915,PeakVault Services Holdings,MANUFACTURER,China,REG-ZS242MFA95,MEDIUM,2015-06-03,ACTIVE
VND-00916,YellowBridge Partners Holdings,LOGISTICS,Singapore,REG-OB526BJP69,LOW,2018-11-26,ACTIVE
VND-00917,YellowBridge Partners Group,MANUFACTURER,South Africa,REG-QS931KDZ73,LOW,2023-05-21,ACTIVE
VND-00918,OpenBridge Systems International,CONTRACTOR,UAE,REG-FX969KKH42,HIGH,2015-08-10,INACTIVE
VND-00919,JetStream Analytics Holdings,MANUFACTURER,United Kingdom,REG-HO086TNM77,LOW,2020-08-19,ACTIVE
VND-00920,ZenithBridge Corp International,DISTRIBUTOR,China,REG-BN447MNS62,LOW,2023-06-11,ACTIVE
VND-00921,SilverPath Holdings Inc,CONSULTANT,United States,REG-BS362QPN62,LOW,2019-06-04,ACTIVE
VND-00922,WavePath Inc,SERVICE_PROVIDER,India,REG-FA735EIU97,LOW,2021-02-23,ACTIVE
VND-00923,YellowBridge Partners LLC,LOGISTICS,United States,REG-QE636GJD69,LOW,2016-06-18,ACTIVE
VND-00924,ZenithBridge Corp LLC,CONSULTANT,China,REG-MQ053ZMT75,LOW,2021-05-29,ACTIVE
VND-00925,PrimeAxis Corp Group,CONTRACTOR,Singapore,REG-YT004ZQX89,LOW,2015-10-21,ACTIVE
VND-00926,FlowBridge Inc,SERVICE_PROVIDER,Singapore,REG-QK280GFV92,LOW,2022-07-14,ACTIVE
VND-00927,WaveCore Manufacturing Ltd,SUPPLIER,India,REG-BJ721QHU58,LOW,2022-05-08,ACTIVE
VND-00928,Gamma_Co Inc,DISTRIBUTOR,United States,REG-BS027QNW45,LOW,2019-12-17,ACTIVE
VND-00929,OmegaLink Systems Group,CONTRACTOR,United States,REG-UV485FWJ62,LOW,2022-09-08,ACTIVE
VND-00930,HarborLight Services LLC,CONSULTANT,Japan,REG-DO870LCE32,MEDIUM,2015-08-12,ACTIVE
VND-00931,Gamma_Co Holdings,CONTRACTOR,United States,REG-FC427CWT61,HIGH,2015-02-26,BLACKLISTED
VND-00932,VertiLink Distributors Group,DISTRIBUTOR,United Kingdom,REG-UJ877HWF71,LOW,2023-04-20,ACTIVE
VND-00933,QuantumEdge Solutions Ltd,DISTRIBUTOR,United States,REG-RK342QLN28,LOW,2020-06-01,ACTIVE
VND-00934,YieldPoint Partners Ltd,DISTRIBUTOR,United States,REG-AE908PXF92,LOW,2022-06-10,ACTIVE
VND-00935,MeridianTech Inc,DISTRIBUTOR,India,REG-ZX150LGU41,LOW,2022-10-23,ACTIVE
VND-00936,Apex Solutions,MANUFACTURER,India,REG-DO201RMQ77,LOW,2019-05-11,ACTIVE
VND-00937,XcelPath Networks Inc,SUPPLIER,India,REG-UU050UZK97,LOW,2016-03-17,ACTIVE
VND-00938,OmegaLink Systems International,MANUFACTURER,United States,REG-ZD230VEJ45,MEDIUM,2020-09-13,ACTIVE
VND-00939,MomentumCore Corp Ltd,CONSULTANT,United Kingdom,REG-LP961XZF64,HIGH,2015-12-27,ACTIVE
VND-00940,UnityCore Technologies,CONSULTANT,UAE,REG-SP032WPJ66,LOW,2015-06-12,ACTIVE
VND-00941,WavePath Inc Group,CONTRACTOR,Germany,REG-RM147IWQ64,LOW,2015-03-17,ACTIVE
VND-00942,GreenBridge Consulting Holdings,SUPPLIER,Japan,REG-CY158ERK37,LOW,2024-02-08,ACTIVE
VND-00943,Gamma_Co,CONTRACTOR,United Kingdom,REG-NL961BOB65,LOW,2021-03-23,ACTIVE
VND-00944,RapidCore Consulting Group,MANUFACTURER,Canada,REG-RO108PRT57,LOW,2015-12-26,ACTIVE
VND-00945,OpenBridge Systems LLC,SERVICE_PROVIDER,India,REG-SD278BFZ81,LOW,2017-07-20,ACTIVE
VND-00946,TrueNorth Services Ltd,SERVICE_PROVIDER,UAE,REG-PH742BSK24,LOW,2018-09-10,ACTIVE
VND-00947,LucentBridge Technologies Ltd,LOGISTICS,United Kingdom,REG-GG081BAG08,LOW,2022-09-02,ACTIVE
VND-00948,UnityCore Technologies Ltd,SERVICE_PROVIDER,United States,REG-LF794XGB54,MEDIUM,2016-07-07,ACTIVE
VND-00949,KineticBlue Ltd Holdings,DISTRIBUTOR,UAE,REG-CF172ATT26,LOW,2015-10-05,ACTIVE
VND-00950,UltraVista Technologies Inc,MANUFACTURER,United States,REG-ZQ597VZL79,HIGH,2016-08-19,ACTIVE
VND-00951,Acuity Systems International,SERVICE_PROVIDER,Japan,REG-RG321BIB94,MEDIUM,2018-05-27,INACTIVE
VND-00952,YellowBridge Partners Group,CONSULTANT,United Kingdom,REG-PE061DSZ02,HIGH,2016-03-13,ACTIVE
VND-00953,NexPoint Analytics Holdings,DISTRIBUTOR,South Africa,REG-XS974RSR99,LOW,2021-10-16,INACTIVE
VND-00954,SkyBridge Logistics,SUPPLIER,France,REG-AM641HBS22,LOW,2019-01-11,ACTIVE
VND-00955,EcoVenture Supplies LLC,CONTRACTOR,United Kingdom,REG-PP303BOY72,LOW,2022-04-14,ACTIVE
VND-00956,InnoCore Dynamics Group,CONSULTANT,United States,REG-JE831BBH47,MEDIUM,2017-03-02,ACTIVE
VND-00957,RedPoint Consulting International,MANUFACTURER,United Kingdom,REG-BC227LPM77,LOW,2017-06-30,INACTIVE
VND-00958,ClearPath Logistics Inc,SERVICE_PROVIDER,Germany,REG-AG496OTB05,MEDIUM,2021-12-02,ACTIVE
VND-00959,BlueStar Procurement International,SUPPLIER,South Africa,REG-SC679FZF98,MEDIUM,2023-09-15,INACTIVE
VND-00960,UltraVista Technologies International,MANUFACTURER,China,REG-TD899HBB73,MEDIUM,2021-11-09,ACTIVE
VND-00961,UnityCore Technologies Inc,DISTRIBUTOR,United States,REG-PA958EHF14,LOW,2015-06-07,ACTIVE
VND-00962,CoreVault Systems Group,DISTRIBUTOR,Canada,REG-KS957UME60,LOW,2020-10-25,ACTIVE
VND-00963,YieldPoint Partners Ltd,MANUFACTURER,United States,REG-LR573VMT83,CRITICAL,2023-08-01,ACTIVE
VND-00964,TrueNorth Services Inc,CONTRACTOR,Australia,REG-RP724VXY66,LOW,2024-04-12,ACTIVE
VND-00965,DeltaPath Logistics LLC,CONSULTANT,Australia,REG-SV729FQE34,LOW,2020-10-18,ACTIVE
VND-00966,VoltEdge Solutions Ltd,CONSULTANT,Brazil,REG-FG223YAF29,MEDIUM,2016-04-08,ACTIVE
VND-00967,InnoCore Dynamics International,CONTRACTOR,Australia,REG-BW433QWR80,HIGH,2019-08-21,INACTIVE
VND-00968,UnityCore Technologies Group,SUPPLIER,India,REG-VB228HNO01,LOW,2020-02-06,ACTIVE
VND-00969,UnityCore Technologies Inc,MANUFACTURER,United States,REG-VY183WXC74,LOW,2016-11-02,ACTIVE
VND-00970,OpenBridge Systems Holdings,DISTRIBUTOR,Canada,REG-QG842TDC89,LOW,2015-12-16,ACTIVE
VND-00971,NexPoint Analytics Group,DISTRIBUTOR,Canada,REG-YG711JCG99,MEDIUM,2019-04-01,BLACKLISTED
VND-00972,VertiLink Distributors Ltd,LOGISTICS,United States,REG-KU121STC35,LOW,2022-05-25,ACTIVE
VND-00973,YellowBridge Partners LLC,SERVICE_PROVIDER,India,REG-VI871HMC25,LOW,2015-07-30,ACTIVE
VND-00974,ClearPath Logistics Holdings,CONSULTANT,United States,REG-SG603KFR75,LOW,2022-01-09,ACTIVE
VND-00975,Apex Solutions Ltd,CONTRACTOR,United States,REG-WW565HAY32,MEDIUM,2023-08-02,BLACKLISTED
VND-00976,IronPoint Manufacturing Inc,DISTRIBUTOR,France,REG-DH326YRX66,LOW,2015-01-24,ACTIVE
VND-00977,EcoVenture Supplies International,SERVICE_PROVIDER,United States,REG-EF072VUZ08,LOW,2019-08-07,ACTIVE
VND-00978,JadeCore Solutions Holdings,MANUFACTURER,China,REG-QP260JKD60,LOW,2021-12-13,ACTIVE
VND-00979,LatticeCore Partners Group,MANUFACTURER,Germany,REG-TU846VUW68,MEDIUM,2015-08-14,ACTIVE
VND-00980,RapidCore Consulting Ltd,DISTRIBUTOR,India,REG-SZ048CPN92,LOW,2024-05-25,ACTIVE
VND-00981,GlobalNex Corp International,CONSULTANT,India,REG-ZY899PZX75,LOW,2016-12-31,ACTIVE
VND-00982,MomentumCore Corp Ltd,DISTRIBUTOR,United Kingdom,REG-VY341UUV08,LOW,2023-10-30,ACTIVE
VND-00983,XcelPath Networks,LOGISTICS,India,REG-FG288JTH43,HIGH,2016-01-17,INACTIVE
VND-00984,Gamma_Co,SERVICE_PROVIDER,China,REG-LQ520PXT08,LOW,2023-07-04,ACTIVE
VND-00985,HarborLight Services LLC,CONTRACTOR,UAE,REG-QO681GWH05,LOW,2018-01-29,ACTIVE
VND-00986,NorthBridge Supplies Ltd,SUPPLIER,China,REG-VA017DVP49,LOW,2015-08-27,ACTIVE
VND-00987,FlowBridge Inc International,MANUFACTURER,South Africa,REG-WT998SQY93,MEDIUM,2023-02-13,ACTIVE
VND-00988,SilverPath Holdings International,LOGISTICS,Germany,REG-GU926HLM83,HIGH,2021-10-29,BLACKLISTED
VND-00989,NexPoint Analytics Holdings,DISTRIBUTOR,China,REG-AF571FDB26,LOW,2016-06-15,ACTIVE
VND-00990,FusionCore Analytics International,CONSULTANT,South Africa,REG-XR273HZL71,LOW,2024-01-23,ACTIVE
VND-00991,MeridianTech,SUPPLIER,Australia,REG-FO886BCS49,LOW,2016-04-29,ACTIVE
VND-00992,Epsilon_Group Group,DISTRIBUTOR,Singapore,REG-IF762TDI28,LOW,2023-12-20,ACTIVE
VND-00993,JadeCore Solutions Inc,CONSULTANT,United States,REG-EC881VKJ37,LOW,2022-02-24,ACTIVE
VND-00994,QuantumEdge Solutions Inc,CONTRACTOR,India,REG-HX519KSC61,LOW,2015-10-05,ACTIVE
VND-00995,Apex Solutions,CONTRACTOR,Germany,REG-XT821SFB54,LOW,2022-09-10,ACTIVE
VND-00996,BridgeTech Consulting Inc,CONSULTANT,Germany,REG-TS229NLV60,LOW,2016-12-20,ACTIVE
VND-00997,EcoVenture Supplies International,SUPPLIER,Ireland,REG-EC701AEK85,MEDIUM,2023-12-10,INACTIVE
VND-00998,DawnTech Services Inc,CONTRACTOR,Australia,REG-EU497MIW56,LOW,2021-01-08,ACTIVE
VND-00999,WavePath Inc,DISTRIBUTOR,India,REG-JU287UFZ77,MEDIUM,2024-05-13,ACTIVE
VND-01000,JadeCore Solutions Ltd,CONSULTANT,China,REG-ZV996ICQ63,LOW,2015-03-18,ACTIVE
VND-01001,Alpha_Inc Holdings,CONSULTANT,India,REG-KO741YXT20,LOW,2015-09-29,ACTIVE
VND-01002,YieldPoint Partners LLC,LOGISTICS,United Kingdom,REG-MN481IKW81,MEDIUM,2020-12-28,ACTIVE
VND-01003,MomentumCore Corp,LOGISTICS,India,REG-GB098HQI37,LOW,2023-10-10,ACTIVE
VND-01004,CoreVault Systems Holdings,SUPPLIER,France,REG-TL204CFZ33,MEDIUM,2019-08-23,ACTIVE
VND-01005,Beta_Supplies Holdings,DISTRIBUTOR,India,REG-CF895BVB69,MEDIUM,2017-06-04,ACTIVE
VND-01006,CoreVault Systems Inc,SUPPLIER,Australia,REG-YQ260FHG85,LOW,2017-04-07,ACTIVE
VND-01007,GreenBridge Consulting Group,CONTRACTOR,France,REG-QX824FJT22,LOW,2017-02-18,ACTIVE
VND-01008,YellowBridge Partners Holdings,LOGISTICS,United States,REG-LB620TDT95,MEDIUM,2016-08-09,ACTIVE
VND-01009,SkyBridge Logistics Group,MANUFACTURER,United States,REG-UQ615YHD26,MEDIUM,2017-04-20,INACTIVE
VND-01010,HorizonEdge Inc,CONTRACTOR,United States,REG-FG339WGY93,LOW,2015-01-17,ACTIVE
VND-01011,FlowBridge Inc Holdings,SUPPLIER,United States,REG-JA140EEB57,LOW,2020-03-27,ACTIVE
VND-01012,TrueNorth Services,LOGISTICS,India,REG-LR630GPW48,LOW,2021-06-23,ACTIVE
VND-01013,MeridianTech Group,CONTRACTOR,UAE,REG-CF824OGN96,LOW,2018-03-19,ACTIVE
VND-01014,HarborLight Services Holdings,CONSULTANT,India,REG-IB258JCC23,LOW,2016-09-03,ACTIVE
VND-01015,JadeCore Solutions Ltd,CONSULTANT,UAE,REG-AD079ERM42,LOW,2016-02-24,INACTIVE
VND-01016,JetStream Analytics LLC,CONTRACTOR,China,REG-GS465CKV39,LOW,2024-01-07,ACTIVE
VND-01017,NexPoint Analytics Holdings,SERVICE_PROVIDER,United States,REG-ZS891HIU41,LOW,2021-01-23,ACTIVE
VND-01018,SkyBridge Logistics,SERVICE_PROVIDER,United States,REG-GZ846URV39,LOW,2016-03-09,ACTIVE
VND-01019,UnityCore Technologies Ltd,MANUFACTURER,Australia,REG-VN474DMV35,LOW,2021-08-24,ACTIVE
VND-01020,Gamma_Co Group,LOGISTICS,UAE,REG-AA020RLA97,LOW,2022-12-30,ACTIVE
VND-01021,XpressCore Dynamics International,CONSULTANT,United States,REG-YP876PEI81,LOW,2021-05-14,ACTIVE
VND-01022,DawnTech Services,CONTRACTOR,Ireland,REG-MW071YLX56,MEDIUM,2020-02-10,INACTIVE
VND-01023,OmegaLink Systems Group,LOGISTICS,South Africa,REG-CA017OVB53,MEDIUM,2016-08-11,ACTIVE
VND-01024,LatticeCore Partners LLC,CONTRACTOR,Germany,REG-OT453ZTO19,LOW,2022-06-17,ACTIVE
VND-01025,EcoVenture Supplies,SERVICE_PROVIDER,Australia,REG-FT375TMN04,LOW,2018-12-10,ACTIVE
VND-01026,WaveCore Manufacturing Ltd,CONSULTANT,Netherlands,REG-KG036FKJ14,MEDIUM,2021-06-11,ACTIVE
VND-01027,Alpha_Inc,DISTRIBUTOR,Ireland,REG-EL399IVE92,LOW,2018-08-27,ACTIVE
VND-01028,DawnTech Services International,SERVICE_PROVIDER,India,REG-UY249RMR38,LOW,2021-08-15,ACTIVE
VND-01029,EcoVenture Supplies International,CONTRACTOR,United Kingdom,REG-DA089BPR48,LOW,2015-09-28,ACTIVE
VND-01030,Alpha_Inc International,LOGISTICS,Germany,REG-HR056HDF64,MEDIUM,2021-05-12,ACTIVE
VND-01031,RapidCore Consulting LLC,MANUFACTURER,China,REG-RA580ICU30,LOW,2015-11-16,ACTIVE
VND-01032,MomentumCore Corp International,DISTRIBUTOR,United States,REG-KZ063BVO51,MEDIUM,2018-08-25,ACTIVE
VND-01033,ZenithBridge Corp,SUPPLIER,Brazil,REG-VT613EOO32,MEDIUM,2021-09-16,ACTIVE
VND-01034,FusionCore Analytics LLC,SUPPLIER,United States,REG-LZ107OVQ60,MEDIUM,2022-05-28,ACTIVE
VND-01035,LucentBridge Technologies Inc,LOGISTICS,United States,REG-DV317HYP35,LOW,2022-02-18,ACTIVE
VND-01036,ClearPath Logistics Ltd,SERVICE_PROVIDER,South Africa,REG-OC199LHF71,MEDIUM,2018-04-08,ACTIVE
VND-01037,SkyBridge Logistics Holdings,DISTRIBUTOR,India,REG-YI006DZC51,LOW,2018-05-12,ACTIVE
VND-01038,UnityCore Technologies Holdings,DISTRIBUTOR,United States,REG-GR049DJD61,HIGH,2016-01-01,BLACKLISTED
VND-01039,Epsilon_Group Group,SUPPLIER,Canada,REG-WA466OMY19,LOW,2018-04-19,ACTIVE
